"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,78.7051483557978,81.5845951564921,137,0.913333333333333,15,31482.0593423191
2,75.6017294324712,81.4704410147513,133,0.886666666666667,19,30240.6917729885
3,75.599752772758,81.4827651697757,133,0.886666666666667,19,30239.9011091032
4,75.5856884095493,81.4620292172878,133,0.886666666666667,19,30234.2753638197
5,75.5898036650811,81.4587090350137,133,0.886666666666667,19,30235.9214660325
6,75.5963089790645,81.468033239985,133,0.886666666666667,19,30238.5235916258
7,75.5895423865524,81.4538494064157,133,0.886666666666667,19,30235.816954621
8,75.596912866701,81.469491551323,133,0.886666666666667,19,30238.7651466804
9,75.5927594205952,81.470472373268,133,0.886666666666667,19,30237.1037682381
10,75.5918697751229,81.4716417800502,133,0.886666666666667,19,30236.7479100492
11,8.14438572730183,8.14438572730183,0,0,NA,3257.75429092073
