"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,11.3531726677285,64.4984391398197,74.3775722174163,81.6842067680004,4541.2690670914,29751.0288869665,0,0,NA,125,0.833333333333333,27
2,0.00717510036237991,0.0463277442771236,77.7298203217192,81.7096633337191,2.87004014495196,31091.9281286877,0,0,NA,138,0.92,14
3,4.3532436993054e-06,2.81054185884728e-05,77.7321468133397,81.7074498398665,0.00174129747972216,31092.8587253359,0,0,NA,138,0.92,14
4,2.64067332007757e-09,1.70484496316191e-08,77.7371094279444,81.714602749898,1.05626932803103e-06,31094.8437711778,0,0,NA,138,0.92,14
5,1.60174852629977e-12,1.03409957627829e-11,77.7339963123185,81.7091022822816,6.40699410519907e-10,31093.5985249274,0,0,NA,138,0.92,14
6,9.71694702335454e-16,6.27344938695606e-15,77.7344764193009,81.7088251385635,3.88677880934182e-13,31093.7905677204,0,0,NA,138,0.92,14
7,5.89449692953968e-19,3.80556631008941e-18,77.7348970735725,81.7116560167994,2.35779877181587e-16,31093.958829429,0,0,NA,138,0.92,14
8,3.57615422700862e-22,2.30885722595281e-21,77.7331884013603,81.7106926531665,1.43046169080345e-19,31093.2753605441,0,0,NA,138,0.92,14
9,2.16966332929559e-25,1.40078940637667e-24,77.7339268520889,81.7105561017071,8.67865331718235e-23,31093.5707408355,0,0,NA,138,0.92,14
10,1.31627847630779e-28,8.49816690521495e-28,77.7337675193357,81.7107262839404,5.26511390523117e-26,31093.5070077343,0,0,NA,138,0.92,14
11,5.83549244642104e-32,5.83549244642104e-32,8.16994257227673,8.16994257227673,2.33419697856841e-29,3267.97702891069,0,0,NA,0,0,NA
