"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,85.4756222236948,88.3077420876925,48.3632604640034,75,34190.2488894779,19345.3041856014,141,0.94,11,2,0.0133333333333333,1
2,29.357238034405,85.9151095767086,54.9761968442972,74.7953094192806,11742.895213762,21990.4787377189,33,0.22,11,68,0.453333333333333,84
3,0.0623237946240614,0.390675537997901,70.6104064844315,74.9302684825926,24.9295178496246,28244.1625937726,0,0,NA,131,0.873333333333333,21
4,6.34938845036463e-05,0.000397311099715213,70.6494435543422,74.9324805417324,0.0253975538014585,28259.7774217369,0,0,NA,132,0.88,20
5,6.45646396507761e-08,4.04003124304552e-07,70.6495417821152,74.9319165494617,2.58258558603104e-05,28259.8167128461,0,0,NA,132,0.88,20
6,6.56614366711534e-11,4.10875879611755e-10,70.6494982338601,74.936771792801,2.62645746684614e-08,28259.7992935441,0,0,NA,132,0.88,20
7,6.67701266520968e-14,4.17804964028987e-13,70.6480644537259,74.9337026705246,2.67080506608387e-11,28259.2257814904,0,0,NA,132,0.88,20
8,6.79114879790129e-17,4.24962654221769e-16,70.6487321095439,74.9313389678911,2.71645951916052e-14,28259.4928438176,0,0,NA,132,0.88,20
9,6.90664468291167e-20,4.3218100771773e-19,70.6506026406724,74.9364750116828,2.76265787316467e-17,28260.241056269,0,0,NA,132,0.88,20
10,7.02333741502737e-23,4.3947668578293e-22,70.6488675708274,74.9302593233955,2.80933496601095e-20,28259.547028331,0,0,NA,132,0.88,20
11,3.34380417049296e-26,3.34380417049296e-26,7.49255968614535,7.49255968614535,1.33752166819719e-23,2997.02387445814,0,0,NA,0,0,NA
