"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,10.9327744299759,12.4043674650436,0,0,NA,4373.10977199036
2,11.8206307352427,12.6687909732712,0,0,NA,4728.25229409709
3,11.870762543469,12.6990719353999,0,0,NA,4748.3050173876
4,11.8771591519328,12.7029538194012,0,0,NA,4750.86366077312
5,11.8783177502383,12.7035977508336,0,0,NA,4751.32710009531
6,11.8785466573447,12.7036875393951,0,0,NA,4751.41866293789
7,11.8785696397968,12.7036975360785,0,0,NA,4751.42785591874
8,11.878571373793,12.703698558783,0,0,NA,4751.42854951719
9,11.8785715181451,12.703698660574,0,0,NA,4751.42860725803
10,11.8785715314068,12.703698670615,0,0,NA,4751.42861256273
11,1.2703698670615,1.2703698670615,0,0,NA,508.147946824599
