"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,64.2218912526523,99,31.5577371110694,72.6636064452713,25688.7565010609,12623.0948444278,97,0.646666666666667,1,14,0.0933333333333333,138
2,1.06655205725507,6.79526350184759,69.9904602897842,74.9260333664038,426.620822902027,27996.1841159137,0,0,NA,128,0.853333333333333,24
3,0.0011058241451123,0.00691988275764678,70.6497931322819,74.9344459745598,0.442329658044922,28259.9172529128,0,0,NA,132,0.88,20
4,1.12476858840187e-06,7.03833590638335e-06,70.6505368027707,74.935814946942,0.00044990743536075,28260.2147211083,0,0,NA,132,0.88,20
5,1.14395345553756e-09,7.15831451142838e-09,70.6494377747861,74.9318377465122,4.57581382215025e-07,28259.7751099144,0,0,NA,132,0.88,20
6,1.16322920385536e-12,7.27869823186807e-12,70.6503388735222,74.9338468710597,4.65291681542146e-10,28260.1355494089,0,0,NA,132,0.88,20
7,1.18272109318032e-15,7.40059120421895e-15,70.6503861937465,74.932727291905,4.73088437272128e-13,28260.1544774986,0,0,NA,132,0.88,20
8,1.20276112470844e-18,7.52623169562226e-18,70.6496988831928,74.9336233678548,4.81104449883376e-16,28259.8795532771,0,0,NA,132,0.88,20
9,1.22327055942883e-21,7.65466287590261e-21,70.6488356884438,74.9309829771726,4.89308223771534e-19,28259.5342753775,0,0,NA,132,0.88,20
10,1.24418771629447e-24,7.78559607096571e-24,70.6488358145361,74.9325937905839,4.97675086517787e-22,28259.5343258145,0,0,NA,132,0.88,20
11,5.9237517366269e-28,5.9237517366269e-28,7.49325937905839,7.49325937905839,2.36950069465076e-25,2997.30375162335,0,0,NA,0,0,NA
