"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,88.2626751576789,89.3112905081829,62.4512274911249,65.527406348901,35305.0700630716,24980.4909964499,151,1.00666666666667,1,0,0,NA
2,85.4385266697306,89.1036762676501,59.910386883355,65.5824683083494,34175.4106678922,23964.154753342,142,0.946666666666667,10,0,0,NA
3,85.4331807404109,89.1167024729556,59.9180175628094,65.5791774661019,34173.2722961644,23967.2070251238,142,0.946666666666667,10,0,0,NA
4,85.4340825338892,89.1292963646425,59.9164287921094,65.5799810030881,34173.6330135557,23966.5715168438,142,0.946666666666667,10,0,0,NA
5,85.4290571392607,89.1091885699873,59.9189998792889,65.5852033174341,34171.6228557043,23967.5999517155,142,0.946666666666667,10,0,0,NA
6,85.4315724588042,89.1132503442984,59.9192817153772,65.5799526309835,34172.6289835217,23967.7126861509,142,0.946666666666667,10,0,0,NA
7,85.43171361295,89.1019090017162,59.9181763439437,65.581485463189,34172.68544518,23967.2705375775,142,0.946666666666667,10,0,0,NA
8,85.4312531306958,89.1195116762722,59.919002692237,65.5864227482818,34172.5012522783,23967.6010768948,142,0.946666666666667,10,0,0,NA
9,85.4294061930308,89.112290273987,59.9191302359939,65.5838353475723,34171.7624772123,23967.6520943975,142,0.946666666666667,10,0,0,NA
10,85.4333470499805,89.1099504127366,59.9183932128495,65.580762540663,34173.3388199922,23967.3572851398,142,0.946666666666667,10,0,0,NA
11,8.8986558249958,8.8986558249958,6.55807313201048,6.55807313201048,3559.46232999832,2623.22925280419,0,0,NA,0,0,NA
