"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,82.429011945018,88.2342685599075,31.7190122364624,99,32971.6047780072,12687.604894585,134,0.893333333333333,18,10,0.0666666666666667,1
2,83.9751189281249,88.0085474848851,7.09440105641684,10.1622784844253,33590.04757125,2837.76042256673,141,0.94,11,0,0,NA
3,84.0552719297007,88.0578676490588,5.06596850556987,8.11166087705203,33622.1087718803,2026.38740222795,141,0.94,11,0,0,NA
4,84.0913268435617,88.0703073262202,4.30168696718556,7.19427448979073,33636.5307374247,1720.67478687422,141,0.94,11,0,0,NA
5,84.1139921042276,88.1007562392074,3.92705028979213,6.71098847321901,33645.596841691,1570.82011591685,141,0.94,11,0,0,NA
6,84.1211297297876,88.1027627529492,3.72524532343086,6.4407601179557,33648.451891915,1490.09812937234,141,0.94,11,0,0,NA
7,84.1264163492428,88.088610357376,3.60728037017663,6.27689862692263,33650.5665396971,1442.91214807065,141,0.94,11,0,0,NA
8,84.1333499825399,88.1167936085993,3.5337940266051,6.17035376070745,33653.339993016,1413.51761064204,141,0.94,11,0,0,NA
9,84.1309964297243,88.1039614566726,3.48582053877461,6.10841054487918,33652.3985718897,1394.32821550984,141,0.94,11,0,0,NA
10,84.1355541920982,88.0961418984662,3.45801442679746,6.06198816029189,33654.2216768393,1383.20577071898,141,0.94,11,0,0,NA
11,8.78694016351203,8.78694016351203,0.606198816029189,0.606198816029189,3514.77606540481,242.479526411676,0,0,NA,0,0,NA
