"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","scenario","SAV_end_yr01","SAV_end_yr02","SAV_end_yr03","SAV_end_yr04","FP_end_yr01","FP_end_yr02","FP_end_yr03","FP_end_yr04","TOTALN_end_yr01","TOTALN_end_yr02","TOTALN_end_yr03","TOTALN_end_yr04"
10521,275,275,81,81,"eight",62503,"large",NA,1,120,4,7,1.75,4,15,15,100.0048,30,30,99.9994667,9375,18751,0,0,0,937545,1875090,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.25,0.25,0.25,0.25,"all",600,10,"A1",2.55624963353667,0.980150778752559,1.12303582779692,0.730675799656927,99.8664301379823,99.8656340090708,99.5170086409458,99.8480889530567,0.443468520237646,0.490887020492387,0.554632434346866,0.588081453254101
10522,275,275,81,81,"eight",62503,"large",NA,1,120,4,7,1.75,4,15,15,100.0048,30,30,99.9994667,9375,18751,0,0,0,937545,1875090,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.1,0.7,0.1,0.1,"up",600,10,"A1",8.76081405849802,12.8520217354168,17.898269341287,21.3715178363882,91.7285144189726,84.7120446044588,80.1146431920355,77.3529442270415,0.272411934517358,0.242063028084259,0.184638121524334,0.148870897159355
10525,115,115,40,40,"eight",10025,"med1",NA,1,120,4,7,1.75,4,15,15,99.98337766,30,30,99.98337766,1504,3008,0,0,0,150375,300750,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.25,0.25,0.25,0.25,"all",600,10,"A1",3.56507256528303,0.203173073866279,0.0242819368543734,0.251445601963543,98.4896820175498,98.5639239299836,99.5988188601241,99.3592991206672,0.389419990703625,0.589545408483557,0.625869343083618,0.575764571013296
10526,115,115,40,40,"eight",10025,"med1",NA,1,120,4,7,1.75,4,15,15,99.98337766,30,30,99.98337766,1504,3008,0,0,0,150375,300750,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.1,0.7,0.1,0.1,"up",600,10,"A1",4.17420776467707,3.1388369068217,2.43291260506029,3.2435313527123,96.0121107094132,97.8359920084462,96.0677671906444,99.2597951676454,0.399056732847507,0.434755637010204,0.449765904148772,0.432801235121293
10529,166,165,50,49,"eight",22490,"med2",NA,1,120,4,7,1.75,4,15,15,99.98518079,30,30,100,3374,6747,0,0,0,337350,674700,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.123,0.5,0.197,0.312,0.25,0.25,0.25,0.25,"all",600,10,"A1",3.14091466933169,0.420807137551779,0.334471369236207,1.31051620880066,99.5186428355902,99.7772462688148,98.9804781757476,99.7635089059872,0.430291336945062,0.615893185379506,0.590474368299816,0.473588712817076
10530,166,165,50,49,"eight",22490,"med2",NA,1,120,4,7,1.75,4,15,15,99.98518079,30,30,100,3374,6747,0,0,0,337350,674700,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.123,0.5,0.197,0.312,0.1,0.7,0.1,0.1,"up",600,10,"A1",5.26161616722869,2.91004627118429,3.57839454252309,4.06065829606517,95.8514524659023,97.845866461968,95.5079725082282,95.2758145483876,0.325841048849273,0.442164705864359,0.387935829414926,0.409418089453195
10533,25,25,11,10,"eight",405,"small",NA,1,120,4,7,1.75,4,15,15,99.59016393,30,30,99.59016393,61,122,0,0,0,6075,12150,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A1",5.9661025428765,8.39536576902375,0.5491554420015,0.00256939760822323,96.6902874299339,94.0603635355117,97.5308641975309,97.5308641975309,0.209663083930213,0.302754466289811,0.391129921694971,0.425486009463343
10534,25,25,11,10,"eight",405,"small",NA,1,120,4,7,1.75,4,15,15,99.59016393,30,30,99.59016393,61,122,0,0,0,6075,12150,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,10,"A1",5.42102328312983,1.57646628461666,0.451712176314322,0.00577006844122375,95.3831649803368,96.7824174370021,97.5308641975309,97.5055953210721,0.236086103182786,0.366487769462759,0.364145326795305,0.242481227901063
10537,326,326,90,90,"eight",90076,"XL",NA,1,120,4,7,1.75,4,15,15,100.0029606,30,30,99.99925989,13511,27023,0,0,0,1351140,2702280,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.25,0.25,0.25,0.25,"all",600,10,"A1",2.25191668495952,0.996415968983191,1.08121807016511,1.36593232118876,99.6193245235578,99.3141183245166,99.3621356236795,98.6904961726515,0.438468594949817,0.548324392200322,0.461192402850646,0.507011837198575
10538,326,326,90,90,"eight",90076,"XL",NA,1,120,4,7,1.75,4,15,15,100.0029606,30,30,99.99925989,13511,27023,0,0,0,1351140,2702280,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.1,0.7,0.1,0.1,"up",600,10,"A1",7.62861913160584,11.4773477189031,15.2031209280417,19.6044498292142,93.3133686337762,86.4167229142381,82.463247821948,77.3630749880256,0.254242297259005,0.270171119465742,0.223222505722796,0.164567995128797
10541,275,275,114,115,"hook",62515,"large",NA,1,120,4,7,1.75,4,15,15,100.0026661,30,30,99.99733404,9377,18755,0,0,0,937725,1875450,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.25,0.25,0.25,0.25,"all",600,10,"A1",2.65125274850214,0.870594820097897,1.19012089082986,0.980836242671522,99.6679979430834,99.6868441862636,99.3891946412234,99.7226473520017,0.46035500634724,0.511231608036458,0.540014642270817,0.548708315961688
10542,275,275,114,115,"hook",62515,"large",NA,1,120,4,7,1.75,4,15,15,100.0026661,30,30,99.99733404,9377,18755,0,0,0,937725,1875450,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.1,0.7,0.1,0.1,"up",600,10,"A1",7.05011633101657,10.8485131568233,15.9951938056618,16.8171035878731,92.3711621288096,87.825674323413,82.1460069221456,83.2280425699287,0.288836225316069,0.2796520842459,0.217914993776394,0.216526731678577
10545,115,115,57,56,"hook",10033,"med1",NA,1,120,4,7,1.75,4,15,15,99.99667774,30,30,99.99667774,1505,3010,0,0,0,150495,300990,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.25,0.25,0.25,0.25,"all",600,10,"A1",5.55431474545539,1.77009132273746,0.898938174520574,0.0627207005597626,98.32292046433,99.5198543731383,100,100,0.345771278143764,0.506128106166858,0.620038259836598,0.663812417424314
10546,115,115,57,56,"hook",10033,"med1",NA,1,120,4,7,1.75,4,15,15,99.99667774,30,30,99.99667774,1505,3010,0,0,0,150495,300990,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.1,0.7,0.1,0.1,"up",600,10,"A1",5.62928078743315,2.8191780132086,4.85605704605923,1.74944960371984,97.4484462867728,97.3198358832314,98.2728887255059,98.4042065099658,0.358736538927675,0.480121390892149,0.361154320148841,0.556675126283778
10549,175,175,90,90,"hook",22525,"med2",NA,1,120,4,7,1.75,4,15,15,99.99260136,30,30,99.99260136,3379,6758,0,0,0,337875,675750,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.123,0.5,0.197,0.312,0.25,0.25,0.25,0.25,"all",600,10,"A1",3.52693573371387,0.892769188682821,0.922028268202095,0.993386309892009,99.4658694411762,99.8123948214756,98.6807646349814,99.3409522271754,0.42925118588614,0.576416263891566,0.551192443778401,0.583979763898937
10550,175,175,90,90,"hook",22525,"med2",NA,1,120,4,7,1.75,4,15,15,99.99260136,30,30,99.99260136,3379,6758,0,0,0,337875,675750,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.123,0.5,0.197,0.312,0.1,0.7,0.1,0.1,"up",600,10,"A1",5.77987621815223,2.80372236979837,2.4292975354123,3.17987822112556,97.1192090497627,99.9878231817554,97.7135184896821,99.1661646885707,0.331227952893588,0.460672809475773,0.418983883797024,0.36716007189802
10553,30,30,25,20,"hook",400,"small",NA,1,120,4,7,1.75,4,15,15,100,30,30,100,60,120,0,0,0,6000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A1",9.32984252772624,0.243525132912107,0.00180788271995908,9.01676615457273e-05,93.3042227326671,100,93.3238269928856,100,0.269491945671084,0.447507876438683,0.479906501774872,0.652866048948815
10554,30,30,25,20,"hook",400,"small",NA,1,120,4,7,1.75,4,15,15,100,30,30,100,60,120,0,0,0,6000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,10,"A1",3.91029487696392,0.0445689594127935,0.000847062116603388,0.00938471623486343,99.2345412266006,100,100,99.8606303473508,0.419142978813728,0.554764430155129,0.408325727467913,0.364917647580103
10557,400,400,275,255,"hook",89875,"XL",NA,1,120,4,7,1.75,4,15,15,100.0018545,30,30,99.99814561,13481,26963,0,0,0,1348125,2696250,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.25,0.25,0.25,0.25,"all",600,10,"A1",3.98915562523019,1.8775570172525,1.49768740255033,1.26585035797488,98.5299937339025,98.6418404828381,99.6104137209803,99.863802442947,0.361324334898075,0.522692958980014,0.508777281804629,0.572774495492888
10558,400,400,275,255,"hook",89875,"XL",NA,1,120,4,7,1.75,4,15,15,100.0018545,30,30,99.99814561,13481,26963,0,0,0,1348125,2696250,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.1,0.7,0.1,0.1,"up",600,10,"A1",7.63147839397717,13.4903187840909,20.9225245865798,26.1821004265053,91.1210392667869,84.3448735395967,76.9115295250132,68.646755745779,0.283488699656673,0.215056902952922,0.128568674639751,0.084669132884523
10561,250,250,5,5,"rectangle",62500,"large",1,1,120,4,7,1.75,4,15,15,100,30,30,100,9375,18750,0,0,0,937500,1875000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.25,0.25,0.25,0.25,"all",600,10,"A1",2.69707691193979,1.17950662734999,0.827151136851701,0.756864701366764,98.9553773285125,99.2203080494449,98.8045129297748,99.5496446964325,0.471930918036121,0.592695335909821,0.585309652449365,0.61143922305137
10562,250,250,5,5,"rectangle",62500,"large",1,1,120,4,7,1.75,4,15,15,100,30,30,100,9375,18750,0,0,0,937500,1875000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.1,0.7,0.1,0.1,"up",600,10,"A1",8.36990089713851,10.8573834067066,14.3030906946853,17.6431622954116,91.1925482127225,87.6149119162387,83.0743291848258,80.7951793250473,0.273688527140129,0.318373237072103,0.224134323702615,0.198926038093027
10565,100,100,5,5,"rectangle",10000,"med1",1,1,120,4,7,1.75,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.25,0.25,0.25,0.25,"all",600,10,"A1",1.40389919566294,0.239915767948069,0.407572319952004,0.184514128512898,100,99.2091953736894,99.795927156102,99.9896022911964,0.524979912628101,0.587640343968698,0.562394475187228,0.627835505622946
10566,100,100,5,5,"rectangle",10000,"med1",1,1,120,4,7,1.75,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.1,0.7,0.1,0.1,"up",600,10,"A1",4.09800595194591,2.02940674340585,2.05175759604132,1.44683497046834,99.6038789834416,96.835554412969,98.1744581293902,99.0478021789808,0.377965936122502,0.521088573188129,0.598402852533758,0.61415699627683
10569,150,150,5,5,"rectangle",22500,"med2",1,1,120,4,7,1.75,4,15,15,100,30,30,100,3375,6750,0,0,0,337500,675000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.123,0.5,0.197,0.312,0.25,0.25,0.25,0.25,"all",600,10,"A1",4.62525184858297,1.50031283478847,1.13764252594608,0.703868765882696,98.3231417274134,99.5780004220832,99.4833764493257,99.7670671438438,0.371599268604666,0.542845264695822,0.622553685869401,0.543465688110003
10570,150,150,5,5,"rectangle",22500,"med2",1,1,120,4,7,1.75,4,15,15,100,30,30,100,3375,6750,0,0,0,337500,675000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.123,0.5,0.197,0.312,0.1,0.7,0.1,0.1,"up",600,10,"A1",7.91325201234937,7.05950912548257,4.98919982592296,2.86426943345094,93.4891870384829,96.1805287134143,95.1413372275265,98.3111128585774,0.293281704856587,0.322115921667574,0.42652083986764,0.510720477330939
10573,20,20,5,5,"rectangle",400,"small",1,1,120,4,7,1.75,4,15,15,100,30,30,100,60,120,0,0,0,6000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A1",4.93649791526224,0.0538654559604761,0.00113187398065106,2.32903744147956e-05,100,100,100,96.7829260743652,0.369905912989471,0.611504858672602,0.559163782446965,0.428389430856616
10574,20,20,5,5,"rectangle",400,"small",1,1,120,4,7,1.75,4,15,15,100,30,30,100,60,120,0,0,0,6000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,10,"A1",5.69554656025403,0.0466415218648194,0.00044846012607621,2.8665892441704e-06,99.9850865731615,100,100,100,0.321316624357052,0.6710015300854,0.52928401330208,0.630567633800472
