"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","scenario","SAV_end_yr01","SAV_end_yr02","SAV_end_yr03","SAV_end_yr04","FP_end_yr01","FP_end_yr02","FP_end_yr03","FP_end_yr04","TOTALN_end_yr01","TOTALN_end_yr02","TOTALN_end_yr03","TOTALN_end_yr04"
1501,276,275,58,58,"cross",62444,"large",NA,1,120,4,7,1.75,4,1,1,100.0705128,5,5,100.0064061,624,3122,0,0,0,62444,312220,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.25,0.25,0.25,0.25,"all",600,10,"A1",1.42158679493519,0.287107783640856,0.119717063100248,0.206474049330512,98.8068120193332,99.596224600144,98.8641955608712,98.4659000204727,0.411307813792539,0.554550143659473,0.588627919293045,0.556661341438152
1502,276,275,58,58,"cross",62444,"large",NA,1,120,4,7,1.75,4,1,1,100.0705128,5,5,100.0064061,624,3122,0,0,0,62444,312220,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.1,0.7,0.1,0.1,"up",600,10,"A1",4.22696389918316,6.70146144857831,9.82599192589247,13.0766482390991,95.4860651762687,92.1667284533778,89.0129393251958,85.7619253454447,0.324709426006029,0.287900890665604,0.275012247578295,0.244571489997726
1505,121,120,34,33,"cross",10032,"med1",NA,1,120,4,7,1.75,4,1,1,100.32,5,5,99.92031873,100,502,0,0,0,10032,50160,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.25,0.25,0.25,0.25,"all",600,10,"A1",4.66953293536654,0.333877584389354,0.0049316742401383,0.0190845458648388,96.7137133767033,99.6710526315789,99.6710526315789,98.2602341655443,0.313505740380657,0.590092596198282,0.641065179917264,0.54911739773691
1506,121,120,34,33,"cross",10032,"med1",NA,1,120,4,7,1.75,4,1,1,100.32,5,5,99.92031873,100,502,0,0,0,10032,50160,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.1,0.7,0.1,0.1,"up",600,10,"A1",13.3602528773269,3.76562012396247,2.99804455652332,2.27014978134009,95.2015373995722,96.7511112163881,95.7750805796175,97.4390257766577,0.209137718076383,0.38176462304378,0.431323398393062,0.498393023735659
1509,175,175,45,45,"cross",22525,"med2",NA,1,120,4,7,1.75,4,1,1,100.1111111,5,5,100.0222025,225,1126,0,0,0,22525,112625,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.123,0.5,0.197,0.312,0.25,0.25,0.25,0.25,"all",600,10,"A1",1.94739174428043,0.217180370031442,0.494766733549324,0.382040457998701,99.1994554447071,99.0284920666691,98.9919711847176,98.875204030744,0.398370668213109,0.578637033831821,0.527646525769719,0.465074956525299
1510,175,175,45,45,"cross",22525,"med2",NA,1,120,4,7,1.75,4,1,1,100.1111111,5,5,100.0222025,225,1126,0,0,0,22525,112625,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.123,0.5,0.197,0.312,0.1,0.7,0.1,0.1,"up",600,10,"A1",5.63160449594353,6.7876161048621,6.13462640793511,4.68836380567002,93.7058495490957,94.0612121333426,97.1439666393616,92.2998995724431,0.247174427481946,0.295974462691373,0.331089361083155,0.361854298732486
1513,30,30,11,11,"cross",416,"small",NA,1,120,4,7,1.75,4,1,1,104,5,5,99.04761905,4,21,0,0,0,416,2080,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A1",15.0912455668766,9.28122981870963,3.0970986249068,0.228761717550791,71.8448361693885,90.3767751254688,96.0335736777518,97.3557692307692,0.184486266048469,0.21974320423647,0.290559682951512,0.424366920782461
1514,30,30,11,11,"cross",416,"small",NA,1,120,4,7,1.75,4,1,1,104,5,5,99.04761905,4,21,0,0,0,416,2080,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,10,"A1",26.0572266994434,21.6818672515524,18.0853893054614,15.4350321665163,67.7969144869467,79.0306997645082,79.609029005979,86.2256613177467,0.0885588621676862,0.113481748892549,0.0967093691072054,0.127641595855523
1517,351,350,91,90,"cross",90090,"XL",NA,1,120,4,7,1.75,4,1,1,99.98890122,5,5,99.98890122,901,4505,0,0,0,90090,450450,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.25,0.25,0.25,0.25,"all",600,10,"A1",1.40979975078494,0.315130572597862,0.338639304641788,0.40224352845807,98.3829486477859,99.4237215375623,99.3998465937683,98.6553549826443,0.337715561508151,0.534728438770273,0.472151854446027,0.570430315661028
1518,351,350,91,90,"cross",90090,"XL",NA,1,120,4,7,1.75,4,1,1,99.98890122,5,5,99.98890122,901,4505,0,0,0,90090,450450,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.1,0.7,0.1,0.1,"up",600,10,"A1",6.11940994863841,12.949574237997,17.2715388405476,20.5119443574184,90.2073293594458,83.396470305884,80.3211224791973,76.8361546573341,0.258480402993309,0.206998031719357,0.210362996038126,0.162313668956871
