"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,76.6791045781586,81.8777762252368,135,0.9,17,30671.6418312635
2,76.1527499278569,81.8676176404919,133,0.886666666666667,19,30461.0999711428
3,76.1547600901884,81.8770947190342,133,0.886666666666667,19,30461.9040360754
4,76.1503506279363,81.8670853366969,133,0.886666666666667,19,30460.1402511745
5,76.1480980791094,81.8564070846936,133,0.886666666666667,19,30459.2392316438
6,76.1570434994123,81.8634047553765,133,0.886666666666667,19,30462.8173997649
7,76.1558806316827,81.8699511053565,133,0.886666666666667,19,30462.3522526731
8,76.1559441064729,81.8661151516573,133,0.886666666666667,19,30462.3776425892
9,76.1518855644815,81.8607029813534,133,0.886666666666667,19,30460.7542257926
10,76.1607559215896,81.8684062653902,133,0.886666666666667,19,30464.3023686358
11,8.18302482342151,8.18302482342151,0,0,NA,3273.2099293686
