"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,65.875,50,0.666666666666667,27
2,72.9671052631579,58,0.773333333333333,19
3,72.4835526315789,56,0.746666666666667,20
4,67.9078947368421,51,0.68,25
5,73.5690789473684,60,0.8,17
6,73.2598684210526,57,0.76,19
7,76.3157894736842,61,0.813333333333333,16
8,73.6710526315789,59,0.786666666666667,18
9,75.1907894736842,60,0.8,17
10,74.9210526315789,62,0.826666666666667,15
11,11.5,0,0,NA
