"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,54.776800876049,74.8247363740361,79,0.526666666666667,73,21910.7203504196
2,70.4063081586409,76.2281428376591,129,0.86,23,28162.5232634564
3,70.4733114384192,76.2522258043801,129,0.86,23,28189.3245753677
4,70.4849319175864,76.2591445479391,129,0.86,23,28193.9727670346
5,70.4828610402397,76.2534697603828,129,0.86,23,28193.1444160959
6,70.4848109205706,76.2572637934572,129,0.86,23,28193.9243682282
7,70.4806841479882,76.2580324321513,129,0.86,23,28192.2736591953
8,70.4813278277067,76.2482783130025,129,0.86,23,28192.5311310827
9,70.478083757648,76.2531379925808,129,0.86,23,28191.2335030592
10,70.4782116939206,76.2426584837553,129,0.86,23,28191.2846775683
11,7.61994419483264,7.61994419483264,0,0,NA,3047.97767793306
