"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,82.5285094895127,85,151,1.00666666666667,1,33011.4037958051
2,76.8277801586621,82.4545259160491,134,0.893333333333333,18,30731.1120634648
3,76.8193330400089,82.4534492149153,134,0.893333333333333,18,30727.7332160036
4,76.8247273447112,82.4603886325178,134,0.893333333333333,18,30729.8909378845
5,76.8216761209749,82.4425549849378,134,0.893333333333333,18,30728.67044839
6,76.818660779888,82.4563556860423,134,0.893333333333333,18,30727.4643119552
7,76.8191948947017,82.4512545597431,134,0.893333333333333,18,30727.6779578807
8,76.824043560945,82.4537152115083,134,0.893333333333333,18,30729.617424378
9,76.8235772225659,82.4480256283201,134,0.893333333333333,18,30729.4308890264
10,76.8119534210689,82.4497953661884,134,0.893333333333333,18,30724.7813684275
11,8.24151748008646,8.24151748008646,0,0,NA,3296.60699203458
