"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,71.8026315789474,49,0.653333333333333,24
2,77.4078947368421,61,0.813333333333333,14
3,74.2894736842105,57,0.76,19
4,78.4605263157895,61,0.813333333333333,16
5,76.9736842105263,60,0.8,17
6,66.9342105263158,47,0.626666666666667,30
7,71.8157894736842,56,0.746666666666667,20
8,73.1842105263158,53,0.706666666666667,24
9,79.3289473684211,55,0.733333333333333,14
10,78.7894736842105,61,0.813333333333333,16
11,3,0,0,NA
