"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,78.5884828355576,81.3726202772097,137,0.913333333333333,15,31435.393134223
2,63.3066079197732,67.1086129784446,0,0,NA,25322.6431679093
3,61.8549534885778,65.9092587052052,0,0,NA,24741.9813954311
4,61.7244572256488,65.808031339946,0,0,NA,24689.7828902595
5,61.7143305092786,65.7989605344255,0,0,NA,24685.7322037115
6,61.7130275688462,65.7960504614949,0,0,NA,24685.2110275385
7,61.7127350590053,65.7958805237311,0,0,NA,24685.0940236021
8,61.7153103536897,65.8010015616896,0,0,NA,24686.1241414759
9,61.7137778750598,65.7988242598992,0,0,NA,24685.5111500239
10,61.712853541211,65.7997135313335,0,0,NA,24685.1414164844
11,6.57849609462342,6.57849609462342,0,0,NA,2631.39843784937
