"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,58.2083760692079,79.5905461422404,86,0.573333333333333,66,23283.3504276831
2,75.0513026808998,80.5807683182333,133,0.886666666666667,19,30020.5210723599
3,75.0887616814502,80.5844146712765,133,0.886666666666667,19,30035.5046725801
4,75.0919589153699,80.602885952262,133,0.886666666666667,19,30036.783566148
5,75.0959884794421,80.6039533148785,133,0.886666666666667,19,30038.3953917768
6,75.0913364600729,80.5970418572721,133,0.886666666666667,19,30036.5345840292
7,75.0863190258984,80.5876215957664,133,0.886666666666667,19,30034.5276103594
8,75.0938689150303,80.592477091776,133,0.886666666666667,19,30037.5475660121
9,75.092676150461,80.606587436734,133,0.886666666666667,19,30037.0704601844
10,75.0890394744976,80.5889193203822,133,0.886666666666667,19,30035.615789799
11,8.05441308588824,8.05441308588824,0,0,NA,3221.7652343553
