"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,82.3639018299358,82.5947866582812,151,1.00666666666667,1,32945.5607319743
2,76.9506506105037,82.5483120390533,134,0.893333333333333,18,30780.2602442015
3,76.9541112674255,82.5524865764429,134,0.893333333333333,18,30781.6445069702
4,76.9488616186835,82.5432234192955,134,0.893333333333333,18,30779.5446474734
5,76.9503959311534,82.5370234269822,134,0.893333333333333,18,30780.1583724614
6,76.9519155995982,82.5417233213812,134,0.893333333333333,18,30780.7662398393
7,76.9545958436568,82.5405113467453,134,0.893333333333333,18,30781.8383374627
8,76.9509345242062,82.5414952093745,134,0.893333333333333,18,30780.3738096825
9,76.9514679248468,82.5399822374918,134,0.893333333333333,18,30780.5871699387
10,76.9584336289179,82.5454368642306,134,0.893333333333333,18,30783.3734515672
11,8.24872299906658,8.24872299906658,0,0,NA,3299.48919962663
