"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,53.7107704152273,89.1029687193271,41.333180171823,59.0957897104907,21484.3081660909,16533.2720687292,67,0.446666666666667,85,0,0,NA
2,85.5365212392009,89.1899107208476,7.27840331802992,9.89107225796355,34214.6084956804,2911.36132721197,142,0.946666666666667,10,0,0,NA
3,85.5510984230666,89.1960649983136,4.49475943853143,7.15862352783885,34220.4393692266,1797.90377541257,142,0.946666666666667,10,0,0,NA
4,85.5542109447687,89.1996702625582,3.52619156792517,5.94860097271359,34221.6843779075,1410.47662717007,142,0.946666666666667,10,0,0,NA
5,85.5607940211116,89.2059540881222,3.04340473204338,5.28753159335716,34224.3176084446,1217.36189281735,142,0.946666666666667,10,0,0,NA
6,85.5627243459547,89.2046103353567,2.76581967644946,4.88449174372206,34225.0897383819,1106.32787057979,142,0.946666666666667,10,0,0,NA
7,85.5584967336644,89.2022392467237,2.59300765711693,4.63024996172919,34223.3986934658,1037.20306284677,142,0.946666666666667,10,0,0,NA
8,85.5633379545033,89.2122699280325,2.47733238767252,4.45424893066521,34225.3351818013,990.932955069009,142,0.946666666666667,10,0,0,NA
9,85.5646843032884,89.2069395747437,2.39802235603307,4.33063149318163,34225.8737213154,959.208942413229,142,0.946666666666667,10,0,0,NA
10,85.5625421814519,89.2126494203728,2.34389754374864,4.24590184213627,34225.0168725808,937.559017499456,142,0.946666666666667,10,0,0,NA
11,8.91731658216551,8.91731658216551,0.424590184213627,0.424590184213627,3566.92663286621,169.836073685451,0,0,NA,0,0,NA
