"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,1.23094136968698,4.30329869897823,14.0480947468817,28.2507095234674,492.376547874791,5619.23789875269,0,0,NA,0,0,NA
2,0.000409796614403605,0.00258892784654069,37.7748105411393,51.7545386948954,0.163918645761442,15109.9242164557,0,0,NA,0,0,NA
3,3.53062688640818e-08,2.34350817626316e-07,56.2316077664683,64.2621327128979,1.41225075456327e-05,22492.6431065873,0,0,NA,0,0,NA
4,2.74725434763377e-12,1.84685606352177e-11,59.7117753102499,64.2631862408026,1.09890173905351e-09,23884.7101241,0,0,NA,0,0,NA
5,2.12083942879837e-16,1.42574644717398e-15,59.7125178319186,64.264410401041,8.48335771519348e-14,23885.0071327674,0,0,NA,0,0,NA
6,1.63723055431588e-20,1.10063554978469e-19,59.7121674005625,64.2638154517246,6.54892221726351e-18,23884.866960225,0,0,NA,0,0,NA
7,1.26390498434864e-24,8.49666511082509e-24,59.7120836731275,64.2635545213082,5.05561993739456e-22,23884.833469251,0,0,NA,0,0,NA
8,9.75707527366276e-29,6.55924357261163e-28,59.7119073836862,64.2623507355912,3.9028301094651e-26,23884.7629534745,0,0,NA,0,0,NA
9,7.53225407190469e-33,5.06359625721243e-32,59.7120803896943,64.2627347671793,3.01290162876188e-30,23884.8321558777,0,0,NA,0,0,NA
10,5.81465403716054e-37,3.90892435920521e-36,59.7125102714385,64.2626759112637,2.32586161486421e-34,23885.0041085754,0,0,NA,0,0,NA
11,2.07695692293451e-40,2.07695692293451e-40,6.4261913948934,6.4261913948934,8.30782769173805e-38,2570.47655795736,0,0,NA,0,0,NA
