"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,79.5861705219885,82.4689568839745,137,0.913333333333333,15,31834.4682087954
2,76.47156772399,82.0232956267047,134,0.893333333333333,18,30588.627089596
3,76.4552933377261,82.0267101063846,134,0.893333333333333,18,30582.1173350905
4,76.4540369667948,82.0135154447364,134,0.893333333333333,18,30581.6147867179
5,76.455825743483,82.0175820246699,134,0.893333333333333,18,30582.3302973932
6,76.4665640224432,82.0370621816101,134,0.893333333333333,18,30586.6256089773
7,76.4482305683533,82.0087967915729,134,0.893333333333333,18,30579.2922273413
8,76.4511410287175,82.017602237453,134,0.893333333333333,18,30580.456411487
9,76.4495552475409,82.0213058906877,134,0.893333333333333,18,30579.8220990164
10,76.4524606252794,82.0245471582863,134,0.893333333333333,18,30580.9842501118
11,8.19514541623988,8.19514541623988,0,0,NA,3278.05816649595
