"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,17.9466383569096,64.6094642256034,75.2547081020733,81.6660333673384,7178.65534276385,30101.8832408293,0,0,NA,116,0.773333333333333,36
2,0.00889584124226028,0.0579893296247454,77.7325376314304,81.7115284351868,3.55833649690411,31093.0150525721,0,0,NA,138,0.92,14
3,2.42082836631191e-06,1.57793213375287e-05,77.7326692732332,81.7100071628494,0.000968331346524764,31093.0677092933,0,0,NA,138,0.92,14
4,6.5872016279373e-10,4.29363192932053e-09,77.7330203393594,81.7059535986006,2.63488065117492e-07,31093.2081357437,0,0,NA,138,0.92,14
5,1.79233039167608e-13,1.16825917139164e-12,77.7339425049337,81.7098337591585,7.16932156670434e-11,31093.5770019735,0,0,NA,138,0.92,14
6,4.87727749136068e-17,3.17910503357034e-16,77.7323112963669,81.7068551622995,1.95091099654427e-14,31092.9245185468,0,0,NA,138,0.92,14
7,1.32719467883506e-20,8.65089283223699e-20,77.7343522846605,81.7092468149912,5.30877871534024e-18,31093.7409138642,0,0,NA,138,0.92,14
8,3.61156904259207e-24,2.35408884839127e-23,77.7335444853589,81.7090674205538,1.44462761703683e-21,31093.4177941436,0,0,NA,138,0.92,14
9,9.82748797826776e-28,6.4057112964801e-27,77.7348220091934,81.7105316566099,3.93099519130711e-25,31093.9288036774,0,0,NA,138,0.92,14
10,2.67414359191431e-31,1.74304761466973e-30,77.7322983620041,81.7104209249377,1.06965743676572e-28,31092.9193448016,0,0,NA,138,0.92,14
11,1.08021128940218e-34,1.08021128940218e-34,8.16999928733929,8.16999928733929,4.3208451576087e-32,3267.99971493572,0,0,NA,0,0,NA
