"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,68.9660158884163,70.5806409936682,131,0.873333333333333,21,27586.4063553665
2,29.8121113782484,30.807852382669,0,0,NA,11924.8445512994
3,25.4662947553683,26.888072551623,0,0,NA,10186.5179021473
4,25.0008391022014,26.5069432928852,0,0,NA,10000.3356408806
5,24.954291596065,26.4644362377808,0,0,NA,9981.71663842602
6,24.9497041551749,26.4601462167767,0,0,NA,9979.88166206995
7,24.9492497405208,26.4597179832455,0,0,NA,9979.69989620831
8,24.9492073993862,26.4596729614026,0,0,NA,9979.68295975449
9,24.949202427083,26.4596713921033,0,0,NA,9979.68097083318
10,24.9492028879021,26.4596693736094,0,0,NA,9979.68115516083
11,2.64582058510289,2.64582058510289,0,0,NA,1058.32823404116
