"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,39.1742628505898,87.8431317378375,62.0774090457775,81.5754388724986,15669.7051402359,24830.963618311,55,0.366666666666667,1,81,0.54,71
2,0.0702478353134733,0.453816766281802,77.7074846593565,81.7061138815378,28.0991341253893,31082.9938637426,0,0,NA,138,0.92,14
3,4.26400674765225e-05,0.000275289744734244,77.7326467429101,81.7054383871818,0.017056026990609,31093.058697164,0,0,NA,138,0.92,14
4,2.58668589685422e-08,1.67000636418888e-07,77.7339449879053,81.7076538218098,1.03467435874169e-05,31093.5779951621,0,0,NA,138,0.92,14
5,1.56911827827972e-11,1.01304255602271e-10,77.7337803356601,81.7072440990539,6.2764731131189e-09,31093.512134264,0,0,NA,138,0.92,14
6,9.51913849735396e-15,6.14574362454714e-14,77.7338648632375,81.7127269894423,3.80765539894159e-12,31093.545945295,0,0,NA,138,0.92,14
7,5.7752565771436e-18,3.72865397309137e-17,77.733516283563,81.7089322416621,2.31010263085744e-15,31093.4065134252,0,0,NA,138,0.92,14
8,3.50357873687621e-21,2.26197267563071e-20,77.7328391777773,81.7050060794778,1.40143149475048e-18,31093.1356711109,0,0,NA,138,0.92,14
9,2.12537707467212e-24,1.37217562314478e-23,77.7337986735113,81.7107922500778,8.50150829868847e-22,31093.5194694045,0,0,NA,138,0.92,14
10,1.2894639145258e-27,8.32511880321695e-27,77.7323129576735,81.7089337445155,5.15785565810321e-25,31092.9251830694,0,0,NA,138,0.92,14
11,5.71666428542666e-31,5.71666428542666e-31,8.16958620497249,8.16958620497249,2.28666571417067e-28,3267.834481989,0,0,NA,0,0,NA
