"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,79.7957713212735,82.1868020046793,138,0.92,1,31918.3085285094
2,76.1661835755655,81.8776985269903,133,0.886666666666667,19,30466.4734302262
3,76.1551470844996,81.8748252115775,133,0.886666666666667,19,30462.0588337998
4,76.1548311037813,81.8700900847391,133,0.886666666666667,19,30461.9324415125
5,76.1520019880898,81.8538692657889,133,0.886666666666667,19,30460.8007952359
6,76.1520338359231,81.8634290666476,133,0.886666666666667,19,30460.8135343692
7,76.154352975898,81.8591985757253,133,0.886666666666667,19,30461.7411903592
8,76.1535124399388,81.8626092710522,133,0.886666666666667,19,30461.4049759755
9,76.1543574840198,81.8564793904192,133,0.886666666666667,19,30461.7429936079
10,76.1598323215778,81.8716596765936,133,0.886666666666667,19,30463.9329286311
11,8.18124990328421,8.18124990328421,0,0,NA,3272.49996131368
