"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,80.4410804702151,85,139,0.926666666666667,1,32176.432188086
2,77.0104009285328,82.5937581656057,134,0.893333333333333,18,30804.1603714131
3,77.0069292615227,82.5938670001712,134,0.893333333333333,18,30802.7717046091
4,77.0050650683359,82.5948680731481,134,0.893333333333333,18,30802.0260273343
5,77.010523969213,82.6018667398781,134,0.893333333333333,18,30804.2095876852
6,77.0119134843023,82.5999118030096,134,0.893333333333333,18,30804.7653937209
7,77.0070865953194,82.5985665925205,134,0.893333333333333,18,30802.8346381278
8,77.0073192376913,82.5992932823372,134,0.893333333333333,18,30802.9276950765
9,77.0084481208149,82.5909954643898,134,0.893333333333333,18,30803.3792483259
10,77.0042919962124,82.6080873827478,134,0.893333333333333,18,30801.716798485
11,8.25669117804859,8.25669117804859,0,0,NA,3302.67647121944
