"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,69.1056395512134,82.1351587312233,117,0.78,35,27642.2558204854
2,76.4210321167234,82.1381006969062,134,0.893333333333333,18,30568.4128466894
3,76.4259980335591,82.1396930997921,134,0.893333333333333,18,30570.3992134236
4,76.4302690235303,82.1450730278912,134,0.893333333333333,18,30572.1076094121
5,76.4245207970895,82.1427965074028,134,0.893333333333333,18,30569.8083188358
6,76.4284052827298,82.1390653583011,134,0.893333333333333,18,30571.3621130919
7,76.4271502392025,82.1464322720886,134,0.893333333333333,18,30570.860095681
8,76.4260557101622,82.1320236831078,134,0.893333333333333,18,30570.4222840649
9,76.4316554289668,82.1383173556743,134,0.893333333333333,18,30572.6621715867
10,76.4286352513781,82.1427601035739,134,0.893333333333333,18,30571.4541005513
11,8.21109115861107,8.21109115861107,0,0,NA,3284.43646344443
