"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,10.0830263157895,0,0,NA
2,40.6982894736842,0,0,NA
3,63.7580263157895,44,0.586666666666667,22
4,70.2219736842105,58,0.773333333333333,19
5,74.2022368421053,61,0.813333333333333,16
6,72.3790789473684,59,0.786666666666667,18
7,73.5731578947368,60,0.8,17
8,72.9876315789474,60,0.8,17
9,73.6188157894737,60,0.8,17
10,73.8253947368421,60,0.8,17
11,7.52,0,0,NA
