"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,30.6063157894737,0,0,NA
2,63.3510526315789,44,0.586666666666667,26
3,72.2594736842105,59,0.786666666666667,18
4,76.3447368421053,60,0.8,17
5,73.3657894736842,59,0.786666666666667,18
6,75.1836842105263,60,0.8,17
7,75.8557894736842,61,0.813333333333333,16
8,75.9578947368421,61,0.813333333333333,16
9,74.7336842105263,60,0.8,17
10,75.0426315789474,59,0.786666666666667,18
11,3.8,0,0,NA
