"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,1.14011781261718,0,0,NA
2,3.32541536389489,0,0,NA
3,3.98960056235276,0,0,NA
4,4.00455283402571,0,0,NA
5,4.01053082001397,0,0,NA
6,4.00869161004749,0,0,NA
7,4.00255695742348,0,0,NA
8,4.01017722723026,0,0,NA
9,4.00059556730256,0,0,NA
10,4.00699629626838,0,0,NA
11,0.50776537648802,0,0,NA
