"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,0.707885361406824,2.92503218876966,31.3438860330008,62.240631565708,283.15414456273,12537.5544132003,0,0,NA,0,0,NA
2,0.000108930199883906,0.000730454684055395,67.5820895614055,74.9301026706244,0.0435720799535623,27032.8358245622,0,0,NA,101,0.673333333333333,51
3,7.73892312149979e-09,5.28998078081366e-08,70.6505424879909,74.9363706800153,3.09556924859991e-06,28260.2169951964,0,0,NA,132,0.88,20
4,5.45959631099882e-13,3.73188523745455e-12,70.64980855622,74.9329222040737,2.18383852439953e-10,28259.923422488,0,0,NA,132,0.88,20
5,3.85165379412242e-17,2.63275626158639e-16,70.6504228886285,74.9331347634118,1.54066151764897e-14,28260.1691554514,0,0,NA,132,0.88,20
6,2.7172223421193e-21,1.85735885013256e-20,70.6506042777881,74.9345982762365,1.08688893684772e-18,28260.2417111153,0,0,NA,132,0.88,20
7,1.91688958156101e-25,1.31030238724592e-24,70.6505800728315,74.9344471807047,7.66755832624403e-23,28260.2320291326,0,0,NA,132,0.88,20
8,1.35230020975643e-29,9.24365858105297e-29,70.6488796089917,74.9309910183744,5.40920083902572e-27,28259.5518435967,0,0,NA,132,0.88,20
9,9.54003798212572e-34,6.52109835207408e-33,70.6492695555848,74.9351607251741,3.81601519285029e-31,28259.7078222339,0,0,NA,132,0.88,20
10,6.73019414967024e-38,4.60042218238617e-37,70.64978485249,74.9327905815643,2.6920776598681e-35,28259.913940996,0,0,NA,132,0.88,20
11,2.38113389288199e-41,2.38113389288199e-41,7.49263291049176,7.49263291049176,9.52453557152794e-39,2997.05316419671,0,0,NA,0,0,NA
