"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,2.04860001843811,0,0,NA
2,2.61350133999213,0,0,NA
3,2.61912328275886,0,0,NA
4,2.61916391930029,0,0,NA
5,2.61916421227912,0,0,NA
6,2.61916421439138,0,0,NA
7,2.61916421440661,0,0,NA
8,2.61916421440672,0,0,NA
9,2.61916421440672,0,0,NA
10,2.61916421440672,0,0,NA
11,0.356962534782322,0,0,NA
