"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,52.7775679745995,88.6534772276824,54.0774282160044,68.4295380480369,21111.0271898398,21630.9712864017,63,0.42,89,0,0,NA
2,85.2237745494893,89.0530690320194,37.591765130767,45.4114207357623,34089.5098197957,15036.7060523068,142,0.946666666666667,10,0,0,NA
3,85.2281539311254,89.0527187902046,37.5096292280081,45.4094365253361,34091.2615724502,15003.8516912032,142,0.946666666666667,10,0,0,NA
4,85.2290722600994,89.0538626402392,37.5103245170719,45.4048891076284,34091.6289040397,15004.1298068288,142,0.946666666666667,10,0,0,NA
5,85.2305782804681,89.0425036433253,37.5085369755284,45.4034817386387,34092.2313121872,15003.4147902113,142,0.946666666666667,10,0,0,NA
6,85.2310237312981,89.0459626164151,37.508492159028,45.4033303426049,34092.4094925192,15003.3968636112,142,0.946666666666667,10,0,0,NA
7,85.2297881524319,89.0357429079469,37.5090019823549,45.4074301307154,34091.9152609728,15003.6007929419,142,0.946666666666667,10,0,0,NA
8,85.2273245435187,89.0476496735212,37.5106397221886,45.4049658782469,34090.9298174075,15004.2558888754,142,0.946666666666667,10,0,0,NA
9,85.2279457291364,89.0549497936491,37.510151785875,45.4071038257642,34091.1782916545,15004.06071435,142,0.946666666666667,10,0,0,NA
10,85.2276241173841,89.0392022350549,37.5102107722373,45.4069208681927,34091.0496469536,15004.0843088949,142,0.946666666666667,10,0,0,NA
11,8.87451034093351,8.87451034093351,4.54069208681927,4.54069208681927,3549.8041363734,1816.27683472771,0,0,NA,0,0,NA
