"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,0.679908503691549,1.17619677167126,0,0,NA,271.96340147662
2,1.43093281811183,2.26262689766153,0,0,NA,572.373127244732
3,2.88080542279776,4.49279105260301,0,0,NA,1152.3221691191
4,3.99916349887577,5.36265465606085,0,0,NA,1599.66539955031
5,4.83784856691445,6.78920535679452,0,0,NA,1935.13942676578
6,6.6503702440279,9.72859390778493,0,0,NA,2660.14809761116
7,8.76111680083093,11.3829215748708,0,0,NA,3504.44672033237
8,9.24936075783818,11.7897036157515,0,0,NA,3699.74430313527
9,10.2376760744552,13.8779974766801,0,0,NA,4095.0704297821
10,12.247898363689,16.4544389687203,0,0,NA,4899.15934547559
11,1.64544389687203,1.64544389687203,0,0,NA,658.177558748813
