"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,2.10747368421053,0,0,NA
2,11.1850315789474,0,0,NA
3,26.9159368421053,0,0,NA
4,41.5388631578947,0,0,NA
5,54.2037473684211,4,0.0533333333333333,64
6,63.282,43,0.573333333333333,22
7,67.8931789473684,56,0.746666666666667,20
8,70.4477894736842,58,0.773333333333333,19
9,72.5540631578947,59,0.786666666666667,18
10,72.8947789473684,59,0.786666666666667,18
11,7.408,0,0,NA
