"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,63.6644736842105,49,0.653333333333333,28
2,74.7927631578947,62,0.826666666666667,15
3,75.7598684210526,61,0.813333333333333,16
4,74.1217105263158,58,0.773333333333333,19
5,71.4210526315789,57,0.76,20
6,72.4967105263158,61,0.813333333333333,16
7,75.6710526315789,61,0.813333333333333,16
8,74.1743421052632,61,0.813333333333333,16
9,74.6677631578947,60,0.8,17
10,75.2171052631579,62,0.826666666666667,15
11,10,0,0,NA
