"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,2.01246315789474,0,0,NA
2,11.0417263157895,0,0,NA
3,25.1788842105263,0,0,NA
4,37.7097894736842,0,0,NA
5,48.5091157894737,0,0,NA
6,56.3956631578947,10,0.133333333333333,30
7,61.0887368421053,34,0.453333333333333,23
8,66.2743578947368,47,0.626666666666667,20
9,70.1660210526316,57,0.76,18
10,72.7698315789474,60,0.8,17
11,7.8048,0,0,NA
