"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","scenario","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_SAVcover_yr04","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03","avg_FPcover_yr04"
7011,175,175,45,45,"cross",22525,"med2",NA,1,120,4,8,2,4,5,5,100.0222025,30,30,99.99260136,1126,6758,0,0,0,112625,675750,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.25,0.25,0.25,0.25,"all",600,10,"A2",1,1,98.2504172210492,99.8002219755827,1,0,0,0.0822482374774885,0.13403592114697,NA,4.08692197565865,0.372155820797584,0.0562668922616801,0.0822482374774885,94.0369255391008,98.6205555504282,98.3067093574294,98.2504172210492
7012,175,175,45,45,"cross",22525,"med2",NA,1,120,4,8,2,4,5,5,100.0222025,30,30,99.99260136,1126,6758,0,0,0,112625,675750,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.1,0.7,0.1,0.1,"up",600,10,"A2",1,1,96.2223598549856,97.9412616033889,1,0,0,3.06337755821517,3.70017579490822,NA,5.19319375130432,2.24348723683772,2.13099569745154,3.06337755821517,93.9504841683005,98.3760280803526,97.3233396549725,96.2223598549856
7013,30,30,11,11,"cross",416,"small",NA,1,120,4,8,2,4,5,5,99.04761905,30,30,99.84,21,125,0,0,0,2080,12480,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A1",1,1,97.146545278348,97.3557692307692,1,0,0,1.1451547340616e-06,3.10043431527767e-06,NA,6.51856623829079,0.0709645197542455,0.000305047268089376,1.1451547340616e-06,89.5175478518856,97.2570836489364,96.8398344797244,97.146545278348
7014,30,30,11,11,"cross",416,"small",NA,1,120,4,8,2,4,5,5,99.04761905,30,30,99.84,21,125,0,0,0,2080,12480,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,10,"A1",1,1,96.8021466719213,97.3557692307692,1,0,0,1.02680984218428e-06,2.66264042527965e-06,NA,6.47368789563539,0.0433728436553167,0.00013333229059298,1.02680984218428e-06,90.5225947829812,97.2532227047148,96.893335193907,96.8021466719213
7015,30,30,11,11,"cross",416,"small",NA,1,120,4,8,2,4,5,5,99.04761905,30,30,99.84,21,125,0,0,0,2080,12480,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A2",1,1,96.8682273586614,97.3557692307692,1,0,0,4.80412739286097e-07,1.36447883969808e-06,NA,7.25898467806991,0.0574967368975315,0.000170273103197527,4.80412739286097e-07,89.3725884814445,97.2688561206705,97.2713691188587,96.8682273586614
7016,30,30,11,11,"cross",416,"small",NA,1,120,4,8,2,4,5,5,99.04761905,30,30,99.84,21,125,0,0,0,2080,12480,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,10,"A2",1,1,96.6190105442061,97.3557692307692,1,0,0,6.82252069557529e-07,1.68582908992419e-06,NA,7.45670557099776,0.0749385250775799,0.000210533739125973,6.82252069557529e-07,90.0131737549334,97.2690601838639,97.2715235274809,96.6190105442061
7017,351,350,91,90,"cross",90090,"XL",NA,1,120,4,8,2,4,5,5,99.98890122,30,30,100,4505,27027,0,0,0,450450,2702700,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.25,0.25,0.25,0.25,"all",600,10,"A1",1,1,99.1692202337236,99.9000999000999,1,0,0,0.00928506313669693,0.0166767324875242,NA,3.81071299321625,0.27411615833609,0.045024533429281,0.00928506313669693,93.4218374342548,98.7763168791338,99.2122507792863,99.1692202337236
7018,351,350,91,90,"cross",90090,"XL",NA,1,120,4,8,2,4,5,5,99.98890122,30,30,100,4505,27027,0,0,0,450450,2702700,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.1,0.7,0.1,0.1,"up",600,10,"A1",1,1,89.1195100541605,90.8362865105866,1,0,0,9.50990469418498,10.2862281360206,NA,5.04621126426237,5.65766653741509,8.31629953552427,9.50990469418498,92.657328995332,92.417844284261,90.4872779721345,89.1195100541605
7019,351,350,91,90,"cross",90090,"XL",NA,1,120,4,8,2,4,5,5,99.98890122,30,30,100,4505,27027,0,0,0,450450,2702700,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,1,0.5,0.667,0.298,0.25,0.25,0.25,0.25,"all",600,10,"A2",1,1,96.8366504952362,99.9000999000999,1,0,0,0.804737646835988,1.05328176078081,NA,4.23025768179278,0.925049370330702,0.697049180173265,0.804737646835988,92.2566012780681,95.7494479998063,97.5091499838297,96.8366504952362
7020,351,350,91,90,"cross",90090,"XL",NA,1,120,4,8,2,4,5,5,99.98890122,30,30,100,4505,27027,0,0,0,450450,2702700,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,1,0.5,0.667,0.298,0.1,0.7,0.1,0.1,"up",600,10,"A2",1,1,78.659397602667,83.1362837823893,2,0,0,17.2688215179705,20.2682112792597,NA,5.9916317016032,8.57079527434898,13.010721894054,17.2688215179705,90.6488101975974,87.6758235080191,84.0107720934216,78.659397602667
7021,275,275,81,81,"eight",62503,"large",NA,1,120,4,8,2,4,5,5,100.0048,30,30,99.9994667,3125,18751,0,0,0,312515,1875090,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.25,0.25,0.25,0.25,"all",600,10,"A1",1,1,98.7211727549421,99.8704062205014,1,0,0,0.00502330501512464,0.0140027104959768,NA,3.24798500751336,0.187627262116008,0.0110819041851105,0.00502330501512464,95.9579488728346,97.6384415728916,98.6233919244595,98.7211727549421
7022,275,275,81,81,"eight",62503,"large",NA,1,120,4,8,2,4,5,5,100.0048,30,30,99.9994667,3125,18751,0,0,0,312515,1875090,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.1,0.7,0.1,0.1,"up",600,10,"A1",1,1,92.4504872333416,94.6591157308892,1,0,0,6.12174540381889,7.21429874336348,NA,5.28410191623162,3.01269688544362,4.06903702884381,6.12174540381889,92.4330490241691,95.9831566494542,94.2433851142736,92.4504872333416
7023,275,275,81,81,"eight",62503,"large",NA,1,120,4,8,2,4,5,5,100.0048,30,30,99.9994667,3125,18751,0,0,0,312515,1875090,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.6906,0.5,0.58,0.333,0.25,0.25,0.25,0.25,"all",600,10,"A2",1,1,96.9963423968711,99.8704062205014,3,0,0,0.328520707031539,0.45933342781794,NA,3.5932032643912,0.178517314680313,0.227283573972738,0.328520707031539,95.0282985017627,97.0327702644369,97.5038210175671,96.9963423968711
7024,275,275,81,81,"eight",62503,"large",NA,1,120,4,8,2,4,5,5,100.0048,30,30,99.9994667,3125,18751,0,0,0,312515,1875090,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.6906,0.5,0.58,0.333,0.1,0.7,0.1,0.1,"up",600,10,"A2",1,1,81.6514586295551,84.7736175205341,2,0,0,15.5259757997418,17.6648949003066,NA,7.46995841575374,8.40381396816871,10.9746344975749,15.5259757997418,89.6064092289294,90.0193686754047,86.25980053532,81.6514586295551
7025,115,115,40,40,"eight",10025,"med1",NA,1,120,4,8,2,4,5,5,100.0499002,30,30,99.98337766,501,3008,0,0,0,50125,300750,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.25,0.25,0.25,0.25,"all",600,10,"A1",1,1,99.457792482445,99.6009975062344,1,0,0,0.00152933006719732,0.00346972710324659,NA,5.58495456358324,0.0375650795258754,0.0561883802006674,0.00152933006719732,92.8808039311179,99.267390824283,98.9970349191952,99.457792482445
7026,115,115,40,40,"eight",10025,"med1",NA,1,120,4,8,2,4,5,5,100.0499002,30,30,99.98337766,501,3008,0,0,0,50125,300750,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.1,0.7,0.1,0.1,"up",600,10,"A1",1,1,99.4130926752023,99.6009975062344,1,0,0,0.0141542611557287,0.020554271679637,NA,6.50424733781292,0.515737744179595,0.225523043689424,0.0141542611557287,91.7470830975938,99.3680871008309,99.2742954830518,99.4130926752023
7027,115,115,40,40,"eight",10025,"med1",NA,1,120,4,8,2,4,5,5,100.0499002,30,30,99.98337766,501,3008,0,0,0,50125,300750,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.1104,0.5,0.181,0.303,0.25,0.25,0.25,0.25,"all",600,10,"A2",1,1,99.0058526116992,99.6009975062344,1,0,0,0.00809354041027249,0.0146317953806283,NA,4.69352875324115,0.204031928902989,0.0607761204937183,0.00809354041027249,93.8738342019213,98.3801569786516,98.5420241572469,99.0058526116992
7028,115,115,40,40,"eight",10025,"med1",NA,1,120,4,8,2,4,5,5,100.0499002,30,30,99.98337766,501,3008,0,0,0,50125,300750,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.1104,0.5,0.181,0.303,0.1,0.7,0.1,0.1,"up",600,10,"A2",1,1,99.0005501411691,99.6009975062344,1,0,0,1.1899550313675,1.28405373343666,NA,4.08892360297605,0.690108039658012,0.843916645593613,1.1899550313675,94.6573375818907,99.0649877964947,98.4105011207537,99.0005501411691
7029,166,165,50,49,"eight",22490,"med2",NA,1,120,4,8,2,4,5,5,99.95555556,30,30,100,1125,6747,0,0,0,112450,674700,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.123,0.5,0.197,0.312,0.25,0.25,0.25,0.25,"all",600,10,"A1",1,1,99.2243357329645,99.7821253890618,1,0,0,0.00669573957604971,0.0109126507631299,NA,4.4514737641156,0.124475744991038,0.0560115072307127,0.00669573957604971,93.4172474124981,98.6686838701544,99.2110138387636,99.2243357329645
7030,166,165,50,49,"eight",22490,"med2",NA,1,120,4,8,2,4,5,5,99.95555556,30,30,100,1125,6747,0,0,0,112450,674700,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.123,0.5,0.197,0.312,0.1,0.7,0.1,0.1,"up",600,10,"A1",1,1,98.9053357760322,99.7821253890618,1,0,0,1.43694502203893,1.56423222482729,NA,4.5195783376668,0.876792990676025,1.0717420686567,1.43694502203893,94.1001660554946,98.9474892354469,98.6340310611129,98.9053357760322
7031,166,165,50,49,"eight",22490,"med2",NA,1,120,4,8,2,4,5,5,99.95555556,30,30,100,1125,6747,0,0,0,112450,674700,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.25,0.25,0.25,0.25,"all",600,10,"A2",1,1,98.3989559803397,99.7821253890618,1,0,0,0.0394954477992356,0.0646039524857878,NA,4.02589980424852,0.0648647490340004,0.0832660119980022,0.0394954477992356,94.2440739769453,98.9015331514704,98.1839478670551,98.3989559803397
7032,166,165,50,49,"eight",22490,"med2",NA,1,120,4,8,2,4,5,5,99.95555556,30,30,100,1125,6747,0,0,0,112450,674700,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.1,0.7,0.1,0.1,"up",600,10,"A2",1,1,91.6978037308998,94.3296800690709,1,0,0,8.37010749442595,8.60144250517212,NA,5.98703604495048,5.31307860483978,7.24365062595712,8.37010749442595,92.9175091113441,93.7015571067678,91.8644483553619,91.6978037308998
7033,25,25,11,10,"eight",405,"small",NA,1,120,4,8,2,4,5,5,101.25,30,30,99.59016393,20,122,0,0,0,2025,12150,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A1",1,1,96.6126391170095,97.5308641975309,1,0,0,2.37001514835678e-05,6.49395762602313e-05,NA,6.00155273912924,0.0423198927934399,0.00016999756194395,2.37001514835678e-05,90.0861189490061,97.4429509806899,97.2065963536945,96.6126391170095
7034,25,25,11,10,"eight",405,"small",NA,1,120,4,8,2,4,5,5,101.25,30,30,99.59016393,20,122,0,0,0,2025,12150,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,10,"A1",1,1,97.4455384691483,97.5308641975309,1,0,0,4.11764807665445e-07,1.16319208509437e-06,NA,5.88856531040593,0.0482076759570476,0.000143714520674816,4.11764807665445e-07,89.5411807099827,97.4315261988789,97.4447419963589,97.4455384691483
7035,25,25,11,10,"eight",405,"small",NA,1,120,4,8,2,4,5,5,101.25,30,30,99.59016393,20,122,0,0,0,2025,12150,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A2",1,1,96.7621724754647,97.5308641975309,1,0,0,5.41761901628243e-07,1.2212560349532e-06,NA,6.52217328707438,0.0529249065695134,0.00015131165433153,5.41761901628243e-07,89.7962013962618,97.4429042905863,97.4455380234543,96.7621724754647
