"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","scenario","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_SAVcover_yr04","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03","avg_FPcover_yr04"
2011,175,175,45,45,"cross",22525,"med2",NA,1,120,4,3,0.75,4,1,1,100.1111111,15,15,99.99260136,225,3379,0,0,0,22525,337875,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.25,0.25,0.25,0.25,"all",600,10,"A2",1,1,98.9366074814383,99.8002219755827,1,0,0,0.172012087392728,0.195904515875034,NA,1.37299618342719,0.181803570698513,0.162988395926708,0.172012087392728,92.4638496560465,98.1840033516027,98.6544347704934,98.9366074814383
2012,175,175,45,45,"cross",22525,"med2",NA,1,120,4,3,0.75,4,1,1,100.1111111,15,15,99.99260136,225,3379,0,0,0,22525,337875,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.1,0.7,0.1,0.1,"up",600,10,"A2",1,1,87.5935007492711,91.1026115957427,2,0,0,10.5700373393233,13.3618836815921,NA,1.79629974940739,1.95786041134978,6.15626463673777,10.5700373393233,89.9879121517852,95.5851107671618,91.4340577158702,87.5935007492711
2013,30,30,11,11,"cross",416,"small",NA,1,120,4,3,0.75,4,1,1,104,15,15,100.6451613,4,62,0,0,0,416,6240,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A1",1,1,97.2704457620918,97.3557692307692,1,0,0,1.77542817906137e-06,4.8661634078717e-06,NA,4.45017103864864,0.196958088930288,0.000574774532795663,1.77542817906137e-06,80.7551787312885,97.203171336501,97.2699820579195,97.2704457620918
2014,30,30,11,11,"cross",416,"small",NA,1,120,4,3,0.75,4,1,1,104,15,15,100.6451613,4,62,0,0,0,416,6240,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,10,"A1",1,1,97.2704439251098,97.3557692307692,1,0,0,8.09165689798611e-07,2.22256029811133e-06,NA,3.92627383304868,0.0810756545448036,0.000262471381289156,8.09165689798611e-07,84.359901160371,97.1676481063409,97.2697727790548,97.2704439251098
2015,30,30,11,11,"cross",416,"small",NA,1,120,4,3,0.75,4,1,1,104,15,15,100.6451613,4,62,0,0,0,416,6240,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A2",1,1,96.7245026719553,97.3557692307692,1,0,0,1.89741257186975e-06,5.52101242535228e-06,NA,3.37872599650613,0.181615969592504,0.000681397822570165,1.89741257186975e-06,83.1921265120911,97.071611581227,97.2350086617987,96.7245026719553
2016,30,30,11,11,"cross",416,"small",NA,1,120,4,3,0.75,4,1,1,104,15,15,100.6451613,4,62,0,0,0,416,6240,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,10,"A2",1,1,96.8630238147634,97.3557692307692,1,0,0,0.00339437632083314,0.0082219515275832,NA,4.62294498266915,0.70487023871604,0.044882718380029,0.00339437632083314,84.4425850277636,97.1980708556061,96.5641290164603,96.8630238147634
2017,351,350,91,90,"cross",90090,"XL",NA,1,120,4,3,0.75,4,1,1,99.98890122,15,15,99.99630013,901,13514,0,0,0,90090,1351350,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.25,0.25,0.25,0.25,"all",600,10,"A1",1,1,98.9348942411764,99.9000999000999,1,0,0,0.253993533721732,0.30179940929448,NA,1.33728552105013,0.183825365822118,0.176936021301886,0.253993533721732,91.8895705355951,98.4819813319473,98.6774435303486,98.9348942411764
2018,351,350,91,90,"cross",90090,"XL",NA,1,120,4,3,0.75,4,1,1,99.98890122,15,15,99.99630013,901,13514,0,0,0,90090,1351350,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.1,0.7,0.1,0.1,"up",600,10,"A1",1,1,84.5757645339059,87.3039782420895,2,0,0,13.5072012527497,15.6543606426304,NA,2.38547565770088,4.64075293638905,9.18802604273981,13.5072012527497,89.1370944349325,92.6573079349561,88.283837081517,84.5757645339059
2019,351,350,91,90,"cross",90090,"XL",NA,1,120,4,3,0.75,4,1,1,99.98890122,15,15,99.99630013,901,13514,0,0,0,90090,1351350,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,1,0.5,0.667,0.298,0.25,0.25,0.25,0.25,"all",600,10,"A2",1,1,98.4355872128188,99.9000999000999,1,0,0,0.42406561327425,0.545313292827246,NA,1.09268188778893,0.340533051750787,0.330957886229865,0.42406561327425,93.2075351498828,97.5912548764517,98.2779484767477,98.4355872128188
2020,351,350,91,90,"cross",90090,"XL",NA,1,120,4,3,0.75,4,1,1,99.98890122,15,15,99.99630013,901,13514,0,0,0,90090,1351350,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,1,0.5,0.667,0.298,0.1,0.7,0.1,0.1,"up",600,10,"A2",1,1,78.1455555429757,81.1440759991498,2,0,0,18.1739916377195,21.1374901787861,NA,2.42885452392617,6.9870447856455,12.8802807099826,18.1739916377195,88.6883937872026,89.0577280942841,84.0584326508922,78.1455555429757
2021,275,275,81,81,"eight",62503,"large",NA,1,120,4,3,0.75,4,1,1,100.0048,15,15,100.0048,625,9375,0,0,0,62503,937545,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.25,0.25,0.25,0.25,"all",600,10,"A1",1,1,99.0441965093674,99.8695240605219,1,0,0,0.296040018404649,0.33886623320522,NA,1.69238799716031,0.281008951027781,0.207898118390809,0.296040018404649,92.538285513446,99.2210709755182,99.4228329738598,99.0441965093674
2022,275,275,81,81,"eight",62503,"large",NA,1,120,4,3,0.75,4,1,1,100.0048,15,15,100.0048,625,9375,0,0,0,62503,937545,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.1,0.7,0.1,0.1,"up",600,10,"A1",1,1,87.7726211339661,90.3987898769168,2,0,0,10.7938883224097,12.7923365209189,NA,2.47730198350178,3.98344087918102,7.94867941867346,10.7938883224097,90.5431579606115,94.2874363636163,90.6476717030859,87.7726211339661
2023,275,275,81,81,"eight",62503,"large",NA,1,120,4,3,0.75,4,1,1,100.0048,15,15,100.0048,625,9375,0,0,0,62503,937545,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.6906,0.5,0.58,0.333,0.25,0.25,0.25,0.25,"all",600,10,"A2",1,1,98.5143906718116,99.8635413935376,1,0,0,1.17364203423079,1.29923735677804,NA,1.15887697289738,0.454899606858047,1.02565853698174,1.17364203423079,93.7311121747083,98.5381942070103,98.332971039173,98.5143906718116
2024,275,275,81,81,"eight",62503,"large",NA,1,120,4,3,0.75,4,1,1,100.0048,15,15,100.0048,625,9375,0,0,0,62503,937545,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.6906,0.5,0.58,0.333,0.1,0.7,0.1,0.1,"up",600,10,"A2",1,1,73.9795562288095,77.539380414425,4,0,0,20.7377701854897,24.3593433467717,NA,3.01693776006958,7.40394924077911,14.44580734116,20.7377701854897,88.460673147174,88.4954133454794,82.0606292093015,73.9795562288095
2025,115,115,40,40,"eight",10025,"med1",NA,1,120,4,3,0.75,4,1,1,100.25,15,15,99.98337766,100,1504,0,0,0,10025,150375,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.25,0.25,0.25,0.25,"all",600,10,"A1",1,1,99.4386149067768,99.6009975062344,1,0,0,0.00437173507624606,0.00792922043423813,NA,3.04398922834856,0.11126639356278,0.0958395829706782,0.00437173507624606,88.1794708499678,98.9386880398651,99.1500932537769,99.4386149067768
2026,115,115,40,40,"eight",10025,"med1",NA,1,120,4,3,0.75,4,1,1,100.25,15,15,99.98337766,100,1504,0,0,0,10025,150375,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.1,0.7,0.1,0.1,"up",600,10,"A1",1,1,98.6591045059843,99.4768934701311,1,0,0,0.405922691668396,0.539192230849115,NA,2.27226734360308,0.11955463674475,0.318943643345465,0.405922691668396,90.7232789987934,99.0673016092437,99.0140619817343,98.6591045059843
2027,115,115,40,40,"eight",10025,"med1",NA,1,120,4,3,0.75,4,1,1,100.25,15,15,99.98337766,100,1504,0,0,0,10025,150375,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.1104,0.5,0.181,0.303,0.25,0.25,0.25,0.25,"all",600,10,"A2",1,1,99.0081542544681,99.6009975062344,1,0,0,0.0649017387130807,0.135889398790531,NA,2.28062866079045,0.120512987910904,0.0864636571172029,0.0649017387130807,89.6238120130583,98.2011717871254,98.4141789468885,99.0081542544681
2028,115,115,40,40,"eight",10025,"med1",NA,1,120,4,3,0.75,4,1,1,100.25,15,15,99.98337766,100,1504,0,0,0,10025,150375,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.1104,0.5,0.181,0.303,0.1,0.7,0.1,0.1,"up",600,10,"A2",1,1,95.5645893239175,99.5547254155357,1,0,0,4.7411747157989,5.54642130977964,NA,2.25820488539517,0.773579008442302,2.7533746656589,4.7411747157989,89.9843139122058,97.1989037323585,95.8495043311964,95.5645893239175
2029,166,165,50,49,"eight",22490,"med2",NA,1,120,4,3,0.75,4,1,1,99.95555556,15,15,99.98518079,225,3374,0,0,0,22490,337350,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.123,0.5,0.197,0.312,0.25,0.25,0.25,0.25,"all",600,10,"A1",1,1,99.0496270699125,99.7821253890618,1,0,0,0.120496639237571,0.217140233903991,NA,2.06507736062085,0.214986718130421,0.124415315574028,0.120496639237571,92.0546721798671,99.0051383153877,99.1648633701213,99.0496270699125
2030,166,165,50,49,"eight",22490,"med2",NA,1,120,4,3,0.75,4,1,1,99.95555556,15,15,99.98518079,225,3374,0,0,0,22490,337350,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.123,0.5,0.197,0.312,0.1,0.7,0.1,0.1,"up",600,10,"A1",1,1,95.4863257228976,96.8717066344616,1,0,0,3.83930829214361,4.47180731587468,NA,2.15238191742921,1.33289923463915,2.17776632837864,3.83930829214361,91.3057933538618,97.3497689684461,96.9658993400604,95.4863257228976
2031,166,165,50,49,"eight",22490,"med2",NA,1,120,4,3,0.75,4,1,1,99.95555556,15,15,99.98518079,225,3374,0,0,0,22490,337350,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.25,0.25,0.25,0.25,"all",600,10,"A2",1,1,98.836127615351,99.7821253890618,1,0,0,0.317122462003948,0.388837262237984,NA,1.17119608531574,0.217252734394573,0.322031777573818,0.317122462003948,93.4980327544966,98.553937360349,98.9544851471178,98.836127615351
2032,166,165,50,49,"eight",22490,"med2",NA,1,120,4,3,0.75,4,1,1,99.95555556,15,15,99.98518079,225,3374,0,0,0,22490,337350,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.1,0.7,0.1,0.1,"up",600,10,"A2",1,1,86.1618435645993,89.3975882873662,2,0,0,12.0655940997069,15.044746573983,NA,2.73277053044683,3.72629218783317,7.4224550116375,12.0655940997069,89.5129679420046,94.9123688744375,90.6817706600937,86.1618435645993
2033,25,25,11,10,"eight",405,"small",NA,1,120,4,3,0.75,4,1,1,101.25,15,15,99.59016393,4,61,0,0,0,405,6075,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A1",1,1,96.8800471254358,97.5308641975309,1,0,0,9.37277894427251e-06,2.17360930546715e-05,NA,6.11661120509182,0.190643093613875,0.000620992033733498,9.37277894427251e-06,83.0156848367921,97.3237461709927,97.3906512325374,96.8800471254358
2034,25,25,11,10,"eight",405,"small",NA,1,120,4,3,0.75,4,1,1,101.25,15,15,99.59016393,4,61,0,0,0,405,6075,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,10,"A1",1,1,97.0773700539534,97.5308641975309,1,0,0,3.43727542030171e-07,9.25215162174435e-07,NA,2.98765910780357,0.0334338942479556,0.000107058858829582,3.43727542030171e-07,80.8088403610296,96.1793877855554,97.4354694788599,97.0773700539534
2035,25,25,11,10,"eight",405,"small",NA,1,120,4,3,0.75,4,1,1,101.25,15,15,99.59016393,4,61,0,0,0,405,6075,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A2",1,1,97.4061443783587,97.5308641975309,1,0,0,2.33820346033304e-07,6.55380794524446e-07,NA,1.9704487904997,0.0184391081048376,7.02904021420805e-05,2.33820346033304e-07,86.3390825171937,97.4339453264273,97.4387783588944,97.4061443783587
