"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","scenario","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_SAVcover_yr04","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03","avg_FPcover_yr04"
12011,175,175,45,45,"cross",22525,"med2",NA,1,120,4,4,1,4,30,30,99.99260136,5,5,100.0222025,6758,1126,0,0,0,675750,112625,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.25,0.25,0.25,0.25,"all",600,10,"A2",0,0,1.43126670689069e-07,8.0275133466909e-07,NA,1,1,99.7143184776136,99.8002219755827,1,79.4668265107326,99.4022882364682,99.7139707542231,99.7143184776136,41.4941579252356,0.297294255819824,0.000208940361529429,1.43126670689069e-07
12012,175,175,45,45,"cross",22525,"med2",NA,1,120,4,4,1,4,30,30,99.99260136,5,5,100.0222025,6758,1126,0,0,0,675750,112625,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.1,0.7,0.1,0.1,"up",600,10,"A2",0,0,9.84335197613122e-08,5.52081907116988e-07,NA,1,1,99.7143186603793,99.8002219755827,1,85.2206120175401,99.5806263546054,99.7141122943634,99.7143186603793,29.9182758563797,0.191992147016858,0.000143697574024059,9.84335197613122e-08
12013,30,30,11,11,"cross",416,"small",NA,1,120,4,4,1,4,30,30,99.84,5,5,99.04761905,125,21,0,0,0,12480,2080,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A1",0.75,1,97.2680056214884,97.3557692307692,1,0,0,0.00487966418772535,0.013463327353864,NA,62.1809013116497,6.32962081608825,0.570521461629532,0.00487966418772535,65.7646210183431,96.5964832328363,96.1524788203347,97.2680056214884
12014,30,30,11,11,"cross",416,"small",NA,1,120,4,4,1,4,30,30,99.84,5,5,99.04761905,125,21,0,0,0,12480,2080,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,10,"A1",0.75,1,96.0997438162014,97.3557692307692,1,0,0.25,1.27816660073252,2.22389468174631,NA,65.4956148094723,15.3738259615532,2.75635160097101,1.27816660073252,62.7794666891936,90.2162820879358,96.5936857950578,96.0997438162014
12015,30,30,11,11,"cross",416,"small",NA,1,120,4,4,1,4,30,30,99.84,5,5,99.04761905,125,21,0,0,0,12480,2080,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A2",0.75,1,97.271007083688,97.3557692307692,1,0,0,8.66125391018021e-05,0.000242071905207795,NA,65.3474245638592,5.5757382888389,0.029507713911088,8.66125391018021e-05,65.1606841914774,96.926414908591,97.2697098342806,97.271007083688
12016,30,30,11,11,"cross",416,"small",NA,1,120,4,4,1,4,30,30,99.84,5,5,99.04761905,125,21,0,0,0,12480,2080,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,10,"A2",0.75,0.75,96.7899110414134,97.3557692307692,1,0,0.25,0.027581013538129,0.078784923603238,NA,68.7668142691972,20.5643078655328,2.3588756784979,0.027581013538129,52.843465163012,90.5091998215284,96.5600510050045,96.7899110414134
12017,351,350,91,90,"cross",90090,"XL",NA,1,120,4,4,1,4,30,30,100,5,5,99.98890122,27027,4505,0,0,0,2702700,450450,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.25,0.25,0.25,0.25,"all",600,10,"A1",0,0,2.49097180883348e-07,1.39710549510032e-06,NA,1,1,99.8141101230962,99.9000999000999,1,75.4941551833739,99.3116242447548,99.8135472120947,99.8141101230962,51.9837041575802,0.513216467792788,0.000363638025348717,2.49097180883348e-07
12018,351,350,91,90,"cross",90090,"XL",NA,1,120,4,4,1,4,30,30,100,5,5,99.98890122,27027,4505,0,0,0,2702700,450450,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.1,0.7,0.1,0.1,"up",600,10,"A1",0,0,9.05904169368359e-08,5.08092376049602e-07,NA,1,1,99.8141106389294,99.9000999000999,1,86.9347604967438,99.689318461676,99.8139214026181,99.8141106389294,28.8792041054449,0.175025678277095,0.000132241526691501,9.05904169368359e-08
12019,351,350,91,90,"cross",90090,"XL",NA,1,120,4,4,1,4,30,30,100,5,5,99.98890122,27027,4505,0,0,0,2702700,450450,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,1,0.5,0.667,0.298,0.25,0.25,0.25,0.25,"all",600,10,"A2",0,0,9.85890547189128e-08,5.52954108740318e-07,NA,1,1,99.8141105683366,99.9000999000999,1,80.1732581075356,99.6091267667299,99.8138591892072,99.8141105683366,40.0636359127642,0.208540223479121,0.000143922904063324,9.85890547189128e-08
12020,351,350,91,90,"cross",90090,"XL",NA,1,120,4,4,1,4,30,30,100,5,5,99.98890122,27027,4505,0,0,0,2702700,450450,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,1,0.5,0.667,0.298,0.1,0.7,0.1,0.1,"up",600,10,"A2",0,0,7.97080794587565e-08,4.47056871284729e-07,NA,1,1,99.8141106687178,99.9000999000999,1,86.9301430520617,99.7120867831834,99.8139415314617,99.8141106687178,28.8734276708077,0.155880283083748,0.000116355501367695,7.97080794587565e-08
12021,275,275,81,81,"eight",62503,"large",NA,1,120,4,4,1,4,30,30,99.9994667,5,5,100.0048,18751,3125,0,0,0,1875090,312515,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.25,0.25,0.25,0.25,"all",600,10,"A1",0,0,4.0627910527656e-08,2.27870130719347e-07,NA,1,1,99.7844426406027,99.8704062205014,1,82.77425792583,99.7119016830603,99.7843319264401,99.7844426406027,30.3883725142609,0.0865199715161323,5.93146150267339e-05,4.0627910527656e-08
12022,275,275,81,81,"eight",62503,"large",NA,1,120,4,4,1,4,30,30,99.9994667,5,5,100.0048,18751,3125,0,0,0,1875090,312515,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.1,0.7,0.1,0.1,"up",600,10,"A1",0,0,2.70989383163419e-08,1.51990063603726e-07,NA,1,1,99.784442696914,99.8704062205014,1,87.3711470711129,99.7438520436771,99.7843756243406,99.784442696914,21.0351657035249,0.0555721076080777,3.95627755251002e-05,2.70989383163419e-08
12023,275,275,81,81,"eight",62503,"large",NA,1,120,4,4,1,4,30,30,99.9994667,5,5,100.0048,18751,3125,0,0,0,1875090,312515,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.6906,0.5,0.58,0.333,0.25,0.25,0.25,0.25,"all",600,10,"A2",0,0,2.23468283111622e-08,1.25336858831607e-07,NA,1,1,99.7844427035548,99.8704062205014,1,85.4904544569366,99.744500773599,99.7843783397616,99.7844427035548,22.0604358686343,0.0476216734062213,3.26252021224381e-05,2.23468283111622e-08
12024,275,275,81,81,"eight",62503,"large",NA,1,120,4,4,1,4,30,30,99.9994667,5,5,100.0048,18751,3125,0,0,0,1875090,312515,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.6906,0.5,0.58,0.333,0.1,0.7,0.1,0.1,"up",600,10,"A2",0,0,2.09010051230687e-08,1.17227657145147e-07,NA,1,1,99.7844427163023,99.8704062205014,1,88.2050847570575,99.7510119148069,99.7843894743239,99.7844427163023,18.226633822519,0.0429508713092995,3.05142112050774e-05,2.09010051230687e-08
12025,115,115,40,40,"eight",10025,"med1",NA,1,120,4,4,1,4,30,30,99.98337766,5,5,100.0499002,3008,501,0,0,0,300750,50125,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.25,0.25,0.25,0.25,"all",600,10,"A1",0,0,9.74771786810943e-08,5.46718972143862e-07,NA,1,1,99.5152656372203,99.6009975062344,1,81.0242454851833,99.2838466889053,99.5150234498547,99.5152656372203,27.3703761462568,0.20072130901742,0.000142303323387841,9.74771786810943e-08
12026,115,115,40,40,"eight",10025,"med1",NA,1,120,4,4,1,4,30,30,99.98337766,5,5,100.0499002,3008,501,0,0,0,300750,50125,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.1,0.7,0.1,0.1,"up",600,10,"A1",0,0,8.05888487426829e-08,4.51997622562738e-07,NA,1,1,99.5152657201987,99.6009975062344,1,85.9274568355279,99.3971472156192,99.5150902052413,99.5152657201987,24.0654049839934,0.166115948429414,0.000117648106982492,8.05888487426829e-08
12027,115,115,40,40,"eight",10025,"med1",NA,1,120,4,4,1,4,30,30,99.98337766,5,5,100.0499002,3008,501,0,0,0,300750,50125,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.1104,0.5,0.181,0.303,0.25,0.25,0.25,0.25,"all",600,10,"A2",0,0,7.54137408196688e-08,4.22972057317438e-07,NA,1,1,99.5152657042988,99.6009975062344,1,81.429424870439,99.3539944247228,99.5150708760303,99.5152657042988,30.8522604640033,0.159678391504674,0.00011009393029975,7.54137408196688e-08
12028,115,115,40,40,"eight",10025,"med1",NA,1,120,4,4,1,4,30,30,99.98337766,5,5,100.0499002,3008,501,0,0,0,300750,50125,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.1104,0.5,0.181,0.303,0.1,0.7,0.1,0.1,"up",600,10,"A2",0,0,8.6810511858507e-08,4.86892988702116e-07,NA,1,1,99.5152656988504,99.6009975062344,1,84.2910371877041,99.3871915280826,99.5150746322615,99.5152656988504,28.5348734622814,0.174668310374294,0.000126730018660617,8.6810511858507e-08
12029,166,165,50,49,"eight",22490,"med2",NA,1,120,4,4,1,4,30,30,100,5,5,99.95555556,6747,1125,0,0,0,674700,112450,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.123,0.5,0.197,0.312,0.25,0.25,0.25,0.25,"all",600,10,"A1",0,0,4.96663433827825e-08,2.78563999779825e-07,NA,1,1,99.6962377667487,99.7821253890618,1,82.6142362144554,99.5957514421889,99.696105098466,99.6962377667487,25.3733898954294,0.105557284231436,7.25099783063504e-05,4.96663433827825e-08
12030,166,165,50,49,"eight",22490,"med2",NA,1,120,4,4,1,4,30,30,100,5,5,99.95555556,6747,1125,0,0,0,674700,112450,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.123,0.5,0.197,0.312,0.1,0.7,0.1,0.1,"up",600,10,"A1",0,0,2.08715892062251e-08,1.17062642028233e-07,NA,1,1,99.6962378681606,99.7821253890618,1,86.8513181456605,99.6601166552936,99.6961803645181,99.6962378681606,17.1794446557512,0.044395230272992,3.04713074029067e-05,2.08715892062251e-08
12031,166,165,50,49,"eight",22490,"med2",NA,1,120,4,4,1,4,30,30,100,5,5,99.95555556,6747,1125,0,0,0,674700,112450,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.25,0.25,0.25,0.25,"all",600,10,"A2",0,0,3.35513303809573e-08,1.88179603104858e-07,NA,1,1,99.6962378233037,99.7821253890618,1,84.2566307040229,99.6390513176142,99.6961470265306,99.6962378233037,25.6531982228647,0.0714835438172592,4.89830089221497e-05,3.35513303809573e-08
12032,166,165,50,49,"eight",22490,"med2",NA,1,120,4,4,1,4,30,30,100,5,5,99.95555556,6747,1125,0,0,0,674700,112450,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.1,0.7,0.1,0.1,"up",600,10,"A2",0,0,3.01605556375747e-08,1.69161739233346e-07,NA,1,1,99.6962378371898,99.7821253890618,1,85.4871533026127,99.6464921132125,99.6961577641076,99.6962378371898,23.1060075635435,0.063648088793349,4.40325882264528e-05,3.01605556375747e-08
12033,25,25,11,10,"eight",405,"small",NA,1,120,4,4,1,4,30,30,99.59016393,5,5,101.25,122,20,0,0,0,12150,2025,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A1",0.5,0.5,97.3672911888545,97.5308641975309,1,0.25,0.25,2.1294820798385,5.74704834760814,NA,73.6889892840064,58.8271790373608,37.2693545713091,2.1294820798385,39.2439240122976,61.2258077418317,83.2662352407914,97.3672911888545
12034,25,25,11,10,"eight",405,"small",NA,1,120,4,4,1,4,30,30,99.59016393,5,5,101.25,122,20,0,0,0,12150,2025,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,10,"A1",0.5,0.5,97.047704869672,97.5308641975309,1,0,0.25,1.79187971568377,3.31717722622466,NA,69.9751709488193,51.9205879600379,17.6306760377257,1.79187971568377,39.8323469713603,69.2529004430612,92.2162453718755,97.047704869672
12035,25,25,11,10,"eight",405,"small",NA,1,120,4,4,1,4,30,30,99.59016393,5,5,101.25,122,20,0,0,0,12150,2025,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A2",0,0,47.7193015677655,64.1192076113505,NA,0.75,0.75,65.4004566432653,67.1070546621379,NA,72.5378671016269,71.7413205110276,70.094004386654,65.4004566432653,37.2843924559744,43.8308353276423,44.4246301181525,47.7193015677655
