"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","scenario","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_SAVcover_yr04","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03","avg_FPcover_yr04"
3011,175,175,45,45,"cross",22525,"med2",NA,1,120,4,4,1,4,1,1,100.1111111,30,30,99.99260136,225,6758,0,0,0,22525,675750,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.25,0.25,0.25,0.25,"all",600,10,"A2",1,1,99.180754554672,99.8002219755827,1,0,0,0.00491280977871241,0.014174100105785,NA,0.819605729253983,0.0599735192765175,0.00297781517624516,0.00491280977871241,95.4890375745558,99.1414035084276,99.1344048629206,99.180754554672
3012,175,175,45,45,"cross",22525,"med2",NA,1,120,4,4,1,4,1,1,100.1111111,30,30,99.99260136,225,6758,0,0,0,22525,675750,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.1,0.7,0.1,0.1,"up",600,10,"A2",1,1,97.1708145555386,99.8002219755827,1,0,0,2.90149864412927,3.04656842443075,NA,1.46358836944975,1.67850793926296,2.76391193453761,2.90149864412927,92.2364784465264,95.6626058097016,97.1409661099542,97.1708145555386
3013,30,30,11,11,"cross",416,"small",NA,1,120,4,4,1,4,1,1,104,30,30,99.84,4,125,0,0,0,416,12480,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A1",1,1,97.2490576730803,97.3557692307692,1,0,0,1.5816461267403e-07,4.36846354919627e-07,NA,1.11729430102552,0.00902827944189519,2.97758669067574e-05,1.5816461267403e-07,89.2599680403553,97.2661883695102,96.6468999058777,97.2490576730803
3014,30,30,11,11,"cross",416,"small",NA,1,120,4,4,1,4,1,1,104,30,30,99.84,4,125,0,0,0,416,12480,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,10,"A1",1,1,96.5763847432971,97.3557692307692,1,0,0,8.40983178385908e-07,2.61522891045815e-06,NA,1.82787248035799,0.0199643951389086,5.51653058755397e-05,8.40983178385908e-07,87.6187469473033,96.9156558978632,97.2679686585985,96.5763847432971
3015,30,30,11,11,"cross",416,"small",NA,1,120,4,4,1,4,1,1,104,30,30,99.84,4,125,0,0,0,416,12480,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A2",1,1,97.2673764901169,97.3557692307692,1,0,0,9.57125592006519e-08,2.66418136736387e-07,NA,1.30566447922622,0.011963777574561,3.35633053616371e-05,9.57125592006519e-08,89.5428848820517,96.8222500238455,96.798209921863,97.2673764901169
3016,30,30,11,11,"cross",416,"small",NA,1,120,4,4,1,4,1,1,104,30,30,99.84,4,125,0,0,0,416,12480,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,10,"A2",1,1,97.2700592423882,97.3557692307692,1,0,0,1.85872357742488e-07,4.80222495736112e-07,NA,1.27212021584052,0.00702025921668417,2.66644351621608e-05,1.85872357742488e-07,89.356694421756,97.2676623881077,97.0457482566032,97.2700592423882
3017,351,350,91,90,"cross",90090,"XL",NA,1,120,4,4,1,4,1,1,99.98890122,30,30,100,901,27027,0,0,0,90090,2702700,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.25,0.25,0.25,0.25,"all",600,10,"A1",1,1,97.1913188787869,99.9000999000999,2,0,0,0.0123177772481662,0.0180683098173907,NA,0.748411981484399,0.0367587400990921,0.0104405891795539,0.0123177772481662,94.4934583543154,98.0775697462634,97.2741726874751,97.1913188787869
3018,351,350,91,90,"cross",90090,"XL",NA,1,120,4,4,1,4,1,1,99.98890122,30,30,100,901,27027,0,0,0,90090,2702700,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.1,0.7,0.1,0.1,"up",600,10,"A1",1,1,84.9565755526513,87.9881282336888,1,0,0,12.4363051120897,14.6071047778053,NA,2.34002563447367,4.90217865924368,7.95803902083719,12.4363051120897,91.1451969859072,93.1846712378857,89.1661722322332,84.9565755526513
3019,351,350,91,90,"cross",90090,"XL",NA,1,120,4,4,1,4,1,1,99.98890122,30,30,100,901,27027,0,0,0,90090,2702700,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,1,0.5,0.667,0.298,0.25,0.25,0.25,0.25,"all",600,10,"A2",1,1,97.5428694922378,99.8909440747313,1,0,0,0.219872859550673,0.308415189475147,NA,0.790507677897433,0.172996958873923,0.150444337913564,0.219872859550673,93.8617047882824,97.2054356139073,98.0430534650087,97.5428694922378
3020,351,350,91,90,"cross",90090,"XL",NA,1,120,4,4,1,4,1,1,99.98890122,30,30,100,901,27027,0,0,0,90090,2702700,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,1,0.5,0.667,0.298,0.1,0.7,0.1,0.1,"up",600,10,"A2",1,1,74.7916665023187,78.5916505712287,3,0,0,20.8983240363073,23.934247986799,NA,2.09431420201951,8.03252185157612,14.9668956044386,20.8983240363073,91.6544146228592,87.5194324690417,80.6299378757624,74.7916665023187
3021,275,275,81,81,"eight",62503,"large",NA,1,120,4,4,1,4,1,1,100.0048,30,30,99.9994667,625,18751,0,0,0,62503,1875090,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.25,0.25,0.25,0.25,"all",600,10,"A1",1,1,99.1527479613039,99.8704062205014,1,0,0,0.0227530493555969,0.0364248232743948,NA,0.814568231301309,0.10372718243747,0.019040318978933,0.0227530493555969,94.8320320364035,98.0089845738428,99.3232952408989,99.1527479613039
3022,275,275,81,81,"eight",62503,"large",NA,1,120,4,4,1,4,1,1,100.0048,30,30,99.9994667,625,18751,0,0,0,62503,1875090,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.1,0.7,0.1,0.1,"up",600,10,"A1",1,1,87.5448708445892,89.3823896374034,2,0,0,11.625374387688,12.6818770956741,NA,2.06127450917672,5.60695245030878,8.91195615826687,11.625374387688,92.0340609942687,92.1540243241692,89.7670307358484,87.5448708445892
3023,275,275,81,81,"eight",62503,"large",NA,1,120,4,4,1,4,1,1,100.0048,30,30,99.9994667,625,18751,0,0,0,62503,1875090,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.6906,0.5,0.58,0.333,0.25,0.25,0.25,0.25,"all",600,10,"A2",1,1,97.1086490896166,99.8673407396134,3,0,0,0.486422703226701,0.604364032944299,NA,0.817089732131413,0.174512209972293,0.582898366819532,0.486422703226701,95.2353988103092,96.5669656616689,96.9705054481554,97.1086490896166
3024,275,275,81,81,"eight",62503,"large",NA,1,120,4,4,1,4,1,1,100.0048,30,30,99.9994667,625,18751,0,0,0,62503,1875090,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.6906,0.5,0.58,0.333,0.1,0.7,0.1,0.1,"up",600,10,"A2",1,1,79.71227459436,81.735679023214,3,0,0,17.2842786782844,19.8483203762878,NA,2.19020572774989,7.12250044148703,12.5446479635181,17.2842786782844,91.656964366707,88.8368366541565,85.1099539216054,79.71227459436
3025,115,115,40,40,"eight",10025,"med1",NA,1,120,4,4,1,4,1,1,100.25,30,30,99.98337766,100,3008,0,0,0,10025,300750,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.25,0.25,0.25,0.25,"all",600,10,"A1",1,1,99.3599987628102,99.6009975062344,1,0,0,0.000509747166234798,0.00157761968771176,NA,1.06915077368519,0.068151544268754,0.0398035840904704,0.000509747166234798,93.6738254628946,99.1516107604168,99.3072670316266,99.3599987628102
3026,115,115,40,40,"eight",10025,"med1",NA,1,120,4,4,1,4,1,1,100.25,30,30,99.98337766,100,3008,0,0,0,10025,300750,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.1,0.7,0.1,0.1,"up",600,10,"A1",1,1,99.3009871029815,99.6009975062344,1,0,0,0.0393679497012608,0.0820713161868085,NA,1.4521111694838,0.336368889452531,0.343930827634467,0.0393679497012608,92.183884577956,98.5898737959869,99.1877804931815,99.3009871029815
3027,115,115,40,40,"eight",10025,"med1",NA,1,120,4,4,1,4,1,1,100.25,30,30,99.98337766,100,3008,0,0,0,10025,300750,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.1104,0.5,0.181,0.303,0.25,0.25,0.25,0.25,"all",600,10,"A2",1,1,98.9322001091136,99.6009975062344,1,0,0,0.00844756372587927,0.0278126994618412,NA,1.01024637600779,0.050127074835668,0.0146027135323453,0.00844756372587927,93.9525944461902,98.7232502042635,99.3223405779729,98.9322001091136
3028,115,115,40,40,"eight",10025,"med1",NA,1,120,4,4,1,4,1,1,100.25,30,30,99.98337766,100,3008,0,0,0,10025,300750,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.1104,0.5,0.181,0.303,0.1,0.7,0.1,0.1,"up",600,10,"A2",1,1,97.3827265285986,99.5926473191327,1,0,0,1.95192372995435,2.38870272634819,NA,1.48505488882681,1.31170869515128,1.72995167955775,1.95192372995435,91.8993086723979,97.0614577130532,98.2987099412799,97.3827265285986
3029,166,165,50,49,"eight",22490,"med2",NA,1,120,4,4,1,4,1,1,99.95555556,30,30,100,225,6747,0,0,0,22490,674700,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.123,0.5,0.197,0.312,0.25,0.25,0.25,0.25,"all",600,10,"A1",1,1,98.5876576015625,99.7821253890618,1,0,0,0.0609777313977525,0.161622773068769,NA,0.829159891706536,0.0412196142705496,0.0326242614369966,0.0609777313977525,95.2741711649163,97.5751126938565,98.2176216609166,98.5876576015625
3030,166,165,50,49,"eight",22490,"med2",NA,1,120,4,4,1,4,1,1,99.95555556,30,30,100,225,6747,0,0,0,22490,674700,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.123,0.5,0.197,0.312,0.1,0.7,0.1,0.1,"up",600,10,"A1",1,1,98.9314426779922,99.7821253890618,1,0,0,0.545720731512684,0.591566553620174,NA,0.764063264991501,0.0750603194866154,0.197856411043205,0.545720731512684,96.1221857724263,98.9166742501129,98.67041131736,98.9314426779922
3031,166,165,50,49,"eight",22490,"med2",NA,1,120,4,4,1,4,1,1,99.95555556,30,30,100,225,6747,0,0,0,22490,674700,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.25,0.25,0.25,0.25,"all",600,10,"A2",1,1,98.9233636344925,99.7821253890618,1,0,0,0.0699920098997427,0.0904682618643355,NA,0.764297361385993,0.0907045565188663,0.0392763766363988,0.0699920098997427,95.006436153766,97.8831405146937,98.8064087703636,98.9233636344925
3032,166,165,50,49,"eight",22490,"med2",NA,1,120,4,4,1,4,1,1,99.95555556,30,30,100,225,6747,0,0,0,22490,674700,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.1,0.7,0.1,0.1,"up",600,10,"A2",1,1,93.3596357254234,95.9503777829707,1,0,0,5.89253579408964,6.5035450316187,NA,1.29520922372379,2.53583018254676,4.64636022696743,5.89253579408964,93.6090336675783,95.2710328306223,94.2591519378952,93.3596357254234
3033,25,25,11,10,"eight",405,"small",NA,1,120,4,4,1,4,1,1,101.25,30,30,99.59016393,4,122,0,0,0,405,12150,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A1",1,1,97.4431340649756,97.5308641975309,1,0,0,1.0677023761505e-06,2.96742574281174e-06,NA,1.71648844181546,0.0417715823446296,0.000377892505595312,1.0677023761505e-06,89.3699888372584,97.1488774070893,97.441935560395,97.4431340649756
3034,25,25,11,10,"eight",405,"small",NA,1,120,4,4,1,4,1,1,101.25,30,30,99.59016393,4,122,0,0,0,405,12150,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,10,"A1",1,1,97.4418977664582,97.5308641975309,1,0,0,6.2314668980024e-08,1.72884216153979e-07,NA,1.18666529816975,0.00638442419088128,2.07968854861252e-05,6.2314668980024e-08,90.7712936108382,97.0789190589396,97.3826131158098,97.4418977664582
3035,25,25,11,10,"eight",405,"small",NA,1,120,4,4,1,4,1,1,101.25,30,30,99.59016393,4,122,0,0,0,405,12150,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A2",1,1,96.7552823457325,97.5308641975309,1,0,0,2.57105135517943e-07,5.8925591581091e-07,NA,1.13928245532074,0.00652610586638565,2.00195068400775e-05,2.57105135517943e-07,89.9838804619111,97.4417717136517,97.4428287543196,96.7552823457325
