"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","scenario","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_SAVcover_yr04","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03","avg_FPcover_yr04"
5011,175,175,45,45,"cross",22525,"med2",NA,1,120,4,6,1.5,4,5,5,100.0222025,5,5,100.0222025,1126,1126,0,0,0,112625,112625,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.25,0.25,0.25,0.25,"all",600,10,"A2",1,1,99.0089085069654,99.8002219755827,1,0,0,0.0425073103084382,0.0713978783473732,NA,15.6918937986443,0.788550475827998,0.0923823372495736,0.0425073103084382,86.4732399762057,98.7927448049537,99.1153372788814,99.0089085069654
5012,175,175,45,45,"cross",22525,"med2",NA,1,120,4,6,1.5,4,5,5,100.0222025,5,5,100.0222025,1126,1126,0,0,0,112625,112625,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.1,0.7,0.1,0.1,"up",600,10,"A2",1,1,93.7133397763556,97.1259494459581,1,0,0,7.80223389544905,8.52904846398985,NA,18.9992080841949,7.329587934553,8.69972343746405,7.80223389544905,83.1476704883567,91.8792194401386,91.2209347881936,93.7133397763556
5013,30,30,11,11,"cross",416,"small",NA,1,120,4,6,1.5,4,5,5,99.04761905,5,5,99.04761905,21,21,0,0,0,2080,2080,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A1",0.75,1,97.2714145181733,97.3557692307692,1,0,0,0.000157002646450249,0.000441988592784279,NA,43.8633837289792,5.05441327205029,0.0558882122653565,0.000157002646450249,65.3200220073864,96.5392793080695,97.2708785566628,97.2714145181733
5014,30,30,11,11,"cross",416,"small",NA,1,120,4,6,1.5,4,5,5,99.04761905,5,5,99.04761905,21,21,0,0,0,2080,2080,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,10,"A1",0.75,1,97.2714121729181,97.3557692307692,1,0,0,0.000833324490169348,0.00235358152553022,NA,41.8749347106942,8.47429650662958,0.288879042283778,0.000833324490169348,62.2468090482897,94.9760767295282,97.2661700593371,97.2714121729181
5015,30,30,11,11,"cross",416,"small",NA,1,120,4,6,1.5,4,5,5,99.04761905,5,5,99.04761905,21,21,0,0,0,2080,2080,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A2",0.75,1,97.2714159038385,97.3557692307692,1,0,0,0.000123214314095249,0.000341961460099808,NA,35.7946845429298,7.96185880243198,0.0420150771098453,0.000123214314095249,65.2833514618422,96.3563298609312,97.2708683077941,97.2714159038385
5016,30,30,11,11,"cross",416,"small",NA,1,120,4,6,1.5,4,5,5,99.04761905,5,5,99.04761905,21,21,0,0,0,2080,2080,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,10,"A2",0.75,1,97.2714009824366,97.3557692307692,1,0,0,0.00012564498466916,0.000366149767231857,NA,38.4033233317625,6.00449387725283,0.0467556692132655,0.00012564498466916,67.2734696507047,96.3674740200893,97.2604466426303,97.2714009824366
5017,351,350,91,90,"cross",90090,"XL",NA,1,120,4,6,1.5,4,5,5,99.98890122,5,5,99.98890122,4505,4505,0,0,0,450450,450450,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.25,0.25,0.25,0.25,"all",600,10,"A1",1,1,98.5692899450305,99.9000999000999,1,0,0,0.20332488801041,0.303413228424099,NA,15.6595243334101,0.554756677746402,0.281810457056302,0.20332488801041,85.6751560664944,99.0832699674309,98.493879937822,98.5692899450305
5018,351,350,91,90,"cross",90090,"XL",NA,1,120,4,6,1.5,4,5,5,99.98890122,5,5,99.98890122,4505,4505,0,0,0,450450,450450,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.1,0.7,0.1,0.1,"up",600,10,"A1",1,1,92.0185274266666,94.8970265639208,1,0,0,6.27453761104254,6.48964003632124,NA,15.0424480152377,4.58610869924201,5.18313201676288,6.27453761104254,85.5283289470465,94.1480349435175,93.2536856145386,92.0185274266666
5019,351,350,91,90,"cross",90090,"XL",NA,1,120,4,6,1.5,4,5,5,99.98890122,5,5,99.98890122,4505,4505,0,0,0,450450,450450,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,1,0.5,0.667,0.298,0.25,0.25,0.25,0.25,"all",600,10,"A2",1,1,98.1314553386478,99.9000999000999,1,0,0,0.506337195973845,0.820468046203825,NA,15.1771322995093,1.47541966380477,0.709171606651958,0.506337195973845,85.2356805889909,97.2141417320586,98.4067292026683,98.1314553386478
5020,351,350,91,90,"cross",90090,"XL",NA,1,120,4,6,1.5,4,5,5,99.98890122,5,5,99.98890122,4505,4505,0,0,0,450450,450450,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,1,0.5,0.667,0.298,0.1,0.7,0.1,0.1,"up",600,10,"A2",1,1,76.4624869045393,79.6353853061192,4,0,0,19.8662884550795,22.4112263746227,NA,15.4756627378746,7.80740685041112,13.4658753150578,19.8662884550795,83.0314035147016,89.1255381911666,82.3945144317434,76.4624869045393
5021,275,275,81,81,"eight",62503,"large",NA,1,120,4,6,1.5,4,5,5,100.0048,5,5,100.0048,3125,3125,0,0,0,312515,312515,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.25,0.25,0.25,0.25,"all",600,10,"A1",1,1,99.0728140139063,99.8704062205014,1,0,0,0.338432196508893,0.526750397564388,NA,16.8910054081948,1.29062521005886,0.234487556542575,0.338432196508893,86.5946949273091,97.2013469989124,98.6083173125586,99.0728140139063
5022,275,275,81,81,"eight",62503,"large",NA,1,120,4,6,1.5,4,5,5,100.0048,5,5,100.0048,3125,3125,0,0,0,312515,312515,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.1,0.7,0.1,0.1,"up",600,10,"A1",1,1,89.0426621589133,91.3701824936872,2,0,0,8.98051411854958,10.1871325278808,NA,16.0347072165222,5.64507946150837,7.67623313624339,8.98051411854958,85.0222775307515,92.7987166267268,91.704241179602,89.0426621589133
5023,275,275,81,81,"eight",62503,"large",NA,1,120,4,6,1.5,4,5,5,100.0048,5,5,100.0048,3125,3125,0,0,0,312515,312515,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.6906,0.5,0.58,0.333,0.25,0.25,0.25,0.25,"all",600,10,"A2",1,1,96.4825305128775,99.8704062205014,5,0,0,1.4300245169821,1.68953567796348,NA,13.6177001996709,1.57660476951897,0.761756439565952,1.4300245169821,87.383006491517,96.6715258614169,97.0456584632124,96.4825305128775
5024,275,275,81,81,"eight",62503,"large",NA,1,120,4,6,1.5,4,5,5,100.0048,5,5,100.0048,3125,3125,0,0,0,312515,312515,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.6906,0.5,0.58,0.333,0.1,0.7,0.1,0.1,"up",600,10,"A2",1,1,76.0809968109053,80.0180085148194,4,0,0,20.4402922695528,23.6227663916773,NA,14.94692271975,8.56209039673135,14.1951980976299,20.4402922695528,85.4251511088903,88.0546524245223,82.6217278256429,76.0809968109053
5025,115,115,40,40,"eight",10025,"med1",NA,1,120,4,6,1.5,4,5,5,100.0499002,5,5,100.0499002,501,501,0,0,0,50125,50125,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.25,0.25,0.25,0.25,"all",600,10,"A1",1,1,99.3446171905293,99.6009975062344,1,0,0,0.00299580790817806,0.00868424771666966,NA,27.9276256009988,1.24745507791375,0.243059614442916,0.00299580790817806,80.5374328264745,98.9828541670497,99.2188854367059,99.3446171905293
5026,115,115,40,40,"eight",10025,"med1",NA,1,120,4,6,1.5,4,5,5,100.0499002,5,5,100.0499002,501,501,0,0,0,50125,50125,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.1,0.7,0.1,0.1,"up",600,10,"A1",1,1,99.4005974717538,99.6009975062344,1,0,0,0.135834524121213,0.208389010555475,NA,29.119702093401,2.8391682141775,1.30294570308716,0.135834524121213,78.4909543788361,98.1741511857416,99.1756416777488,99.4005974717538
5027,115,115,40,40,"eight",10025,"med1",NA,1,120,4,6,1.5,4,5,5,100.0499002,5,5,100.0499002,501,501,0,0,0,50125,50125,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.1104,0.5,0.181,0.303,0.25,0.25,0.25,0.25,"all",600,10,"A2",1,1,99.1901378554629,99.6009975062344,1,0,0,0.0224470821053099,0.0463418374956623,NA,18.779917905159,0.511273296322138,0.346802797880902,0.0224470821053099,85.4388109438955,98.9156944015793,98.889435498498,99.1901378554629
5028,115,115,40,40,"eight",10025,"med1",NA,1,120,4,6,1.5,4,5,5,100.0499002,5,5,100.0499002,501,501,0,0,0,50125,50125,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.1104,0.5,0.181,0.303,0.1,0.7,0.1,0.1,"up",600,10,"A2",1,1,97.3918883941655,99.581760382513,1,0,0,2.19664279365028,2.54701569269764,NA,24.3094001044726,2.98807504319417,1.31916426433392,2.19664279365028,81.2616052843667,97.9796226793183,98.4372958976054,97.3918883941655
5029,166,165,50,49,"eight",22490,"med2",NA,1,120,4,6,1.5,4,5,5,99.95555556,5,5,99.95555556,1125,1125,0,0,0,112450,112450,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.123,0.5,0.197,0.312,0.25,0.25,0.25,0.25,"all",600,10,"A1",1,1,99.4846845050971,99.7821253890618,1,0,0,0.0310980525018561,0.0970859325054807,NA,21.6984060566916,0.777806273579109,0.348072199480645,0.0310980525018561,84.395087286549,98.9200439562083,99.3271886147175,99.4846845050971
5030,166,165,50,49,"eight",22490,"med2",NA,1,120,4,6,1.5,4,5,5,99.95555556,5,5,99.95555556,1125,1125,0,0,0,112450,112450,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.123,0.5,0.197,0.312,0.1,0.7,0.1,0.1,"up",600,10,"A1",1,1,97.1726468758841,99.6796002881214,1,0,0,3.94542896252581,4.3169100261054,NA,23.8793157798673,6.07422661959663,5.84241898707987,3.94542896252581,81.2335526100915,93.4575019228637,94.8101849895853,97.1726468758841
5031,166,165,50,49,"eight",22490,"med2",NA,1,120,4,6,1.5,4,5,5,99.95555556,5,5,99.95555556,1125,1125,0,0,0,112450,112450,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.25,0.25,0.25,0.25,"all",600,10,"A2",1,1,99.0425362105743,99.7821253890618,1,0,0,0.319560301834133,0.680860356077359,NA,19.8042513166549,1.24690647566434,0.523136965806601,0.319560301834133,85.3216391836047,97.9002146879958,99.2131255134109,99.0425362105743
5032,166,165,50,49,"eight",22490,"med2",NA,1,120,4,6,1.5,4,5,5,99.95555556,5,5,99.95555556,1125,1125,0,0,0,112450,112450,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.1,0.7,0.1,0.1,"up",600,10,"A2",1,1,84.2945216598557,87.9533417028388,4,0,0,15.0177523189406,15.3548266016334,NA,21.5974400694325,8.38262505203417,12.3843296228358,15.0177523189406,81.7224841978896,90.0117490709066,85.5741626555602,84.2945216598557
5033,25,25,11,10,"eight",405,"small",NA,1,120,4,6,1.5,4,5,5,101.25,5,5,101.25,20,20,0,0,0,2025,2025,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A1",0.75,0.75,97.4449728230629,97.5308641975309,1,0,0,0.000446624143256242,0.00114933571974965,NA,41.1306393842186,6.14845441895775,0.141299444760532,0.000446624143256242,65.341461130755,95.6122842192197,97.4416385636846,97.4449728230629
5034,25,25,11,10,"eight",405,"small",NA,1,120,4,6,1.5,4,5,5,101.25,5,5,101.25,20,20,0,0,0,2025,2025,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,10,"A1",0.75,0.75,97.437401305675,97.5308641975309,1,0,0,0.1850132284708,0.50042358152721,NA,43.9663860911858,20.2237477399651,4.22389597928287,0.1850132284708,56.9145634615569,87.3446129414998,96.2828553673435,97.437401305675
5035,25,25,11,10,"eight",405,"small",NA,1,120,4,6,1.5,4,5,5,101.25,5,5,101.25,20,20,0,0,0,2025,2025,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A2",0.75,0.75,97.4449064180359,97.5308641975309,1,0,0,0.000571532938418735,0.0014154447594222,NA,46.0877567275502,10.9180512737489,0.177311839732492,0.000571532938418735,59.6772048430379,95.4777023296146,97.4423195415892,97.4449064180359
