"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","scenario","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_SAVcover_yr04","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03","avg_FPcover_yr04"
15,30,30,11,11,"cross",416,"small",NA,1,120,4,1,0.25,4,1,1,104,1,1,104,4,4,0,0,0,416,416,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A2",0.5,0.5,92.456366766366,97.3557692307692,1,0,0,10.0846751128628,11.0351410182341,NA,25.0974230111503,30.3296713845536,19.3223740188486,10.0846751128628,29.9989410802777,69.9382840191715,85.491149099749,92.456366766366
16,30,30,11,11,"cross",416,"small",NA,1,120,4,1,0.25,4,1,1,104,1,1,104,4,4,0,0,0,416,416,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,10,"A2",0.5,0.25,76.3144027402913,97.3557692307692,2,0,0,49.2496305346413,53.3225339868668,NA,34.6854221771405,53.1258913105743,51.7313441426345,49.2496305346413,29.6243860597933,56.5207832723304,71.0490935330621,76.3144027402913
17,351,350,91,90,"cross",90090,"XL",NA,1,120,4,1,0.25,4,1,1,99.98890122,1,1,99.98890122,901,901,0,0,0,90090,90090,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.25,0.25,0.25,0.25,"all",600,10,"A1",0,0,6.45149623708265e-06,3.7712841251243e-05,NA,0.75,0.75,99.8135885764724,99.9000999000999,1,28.6051764355867,79.1116455477475,99.2642750896058,99.8135885764724,45.5936736289043,10.3526037561445,0.0172578839054492,6.45149623708265e-06
18,351,350,91,90,"cross",90090,"XL",NA,1,120,4,1,0.25,4,1,1,99.98890122,1,1,99.98890122,901,901,0,0,0,90090,90090,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.5,0.5,0.5,0.354,0.1,0.7,0.1,0.1,"up",600,10,"A1",0,0,5.65442083032375e-06,3.30534446678483e-05,NA,0.75,0.75,99.813923510513,99.9000999000999,1,29.1384431155084,78.5908277761498,99.4568515399266,99.813923510513,50.3088675002286,12.3169362193287,0.0166003000390478,5.65442083032375e-06
19,351,350,91,90,"cross",90090,"XL",NA,1,120,4,1,0.25,4,1,1,99.98890122,1,1,99.98890122,901,901,0,0,0,90090,90090,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,1,0.5,0.667,0.298,0.25,0.25,0.25,0.25,"all",600,10,"A2",0,0,4.58867823474387e-06,2.68235600979861e-05,NA,0.75,0.75,99.8138918105933,99.9000999000999,1,28.2711829188829,79.1068372445722,99.4530461447409,99.8138918105933,45.2056457904132,9.65150681845941,0.0129290284227269,4.58867823474387e-06
20,351,350,91,90,"cross",90090,"XL",NA,1,120,4,1,0.25,4,1,1,99.98890122,1,1,99.98890122,901,901,0,0,0,90090,90090,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,1,0.5,0.667,0.298,0.1,0.7,0.1,0.1,"up",600,10,"A2",0,0,5.22271008937834e-06,3.05298240588995e-05,NA,0.75,0.75,99.8138413751731,99.9000999000999,1,30.2503045016711,82.2214381637386,99.4754335145128,99.8138413751731,45.2785738312101,8.58795926174651,0.0143001554860528,5.22271008937834e-06
21,275,275,81,81,"eight",62503,"large",NA,1,120,4,1,0.25,4,1,1,100.0048,1,1,100.0048,625,625,0,0,0,62503,62503,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.25,0.25,0.25,0.25,"all",600,10,"A1",0,0,4.25517776804371e-07,2.48741877762196e-06,NA,0.75,0.75,99.7844254098439,99.8704062205014,1,33.8289738749665,90.7771017779678,99.7581290232841,99.7844254098439,31.8029932599013,1.94900654507716,0.00136472998159107,4.25517776804371e-07
22,275,275,81,81,"eight",62503,"large",NA,1,120,4,1,0.25,4,1,1,100.0048,1,1,100.0048,625,625,0,0,0,62503,62503,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.3418,0.5,0.406,0.362,0.1,0.7,0.1,0.1,"up",600,10,"A1",0,0,2.77909356324501e-07,1.62455480422937e-06,NA,0.75,0.75,99.7844243911643,99.8704062205014,1,37.1022022018057,92.0126375867729,99.7523573386043,99.7844243911643,30.0342824028894,1.39786922523932,0.000905398269713754,2.77909356324501e-07
23,275,275,81,81,"eight",62503,"large",NA,1,120,4,1,0.25,4,1,1,100.0048,1,1,100.0048,625,625,0,0,0,62503,62503,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.6906,0.5,0.58,0.333,0.25,0.25,0.25,0.25,"all",600,10,"A2",0,0,1.68418604863328e-07,9.84512576547818e-07,NA,0.75,0.75,99.7844315929345,99.8704062205014,1,35.2393529724376,93.4222240459846,99.7660825761256,99.7844315929345,28.6818807092274,0.892000104835177,0.000549039078077908,1.68418604863328e-07
24,275,275,81,81,"eight",62503,"large",NA,1,120,4,1,0.25,4,1,1,100.0048,1,1,100.0048,625,625,0,0,0,62503,62503,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.6906,0.5,0.58,0.333,0.1,0.7,0.1,0.1,"up",600,10,"A2",0,0,1.4391151298275e-07,8.412532137989e-07,NA,0.75,0.75,99.7844311294109,99.8704062205014,1,37.8201905776461,93.7100017426144,99.7644945546879,99.7844311294109,26.5124560299958,0.692699301719536,0.000453762584510407,1.4391151298275e-07
25,115,115,40,40,"eight",10025,"med1",NA,1,120,4,1,0.25,4,1,1,100.25,1,1,100.25,100,100,0,0,0,10025,10025,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.25,0.25,0.25,0.25,"all",600,10,"A1",0,0,6.65110340004335e-06,3.88797316974589e-05,NA,0.75,0.75,99.5150715360049,99.6009975062344,1,37.2103044144746,78.9888368449073,99.1628315622255,99.5150715360049,29.4140981958865,13.6157691165799,0.0191309996533452,6.65110340004335e-06
26,115,115,40,40,"eight",10025,"med1",NA,1,120,4,1,0.25,4,1,1,100.25,1,1,100.25,100,100,0,0,0,10025,10025,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.0547,0.5,0.099,0.239,0.1,0.7,0.1,0.1,"up",600,10,"A1",0,0,6.88839511617244e-06,4.02668454900081e-05,NA,0.75,0.75,99.5150594103808,99.6009975062344,1,37.0124431638308,78.7126728034654,99.144932025913,99.5150594103808,30.8713669810697,13.8821752165731,0.0198021599408445,6.88839511617244e-06
27,115,115,40,40,"eight",10025,"med1",NA,1,120,4,1,0.25,4,1,1,100.25,1,1,100.25,100,100,0,0,0,10025,10025,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.1104,0.5,0.181,0.303,0.25,0.25,0.25,0.25,"all",600,10,"A2",0,0,6.53856402270544e-06,3.82218697129721e-05,NA,0.75,0.75,99.5151417507631,99.6009975062344,1,32.9033474505859,80.5349336209709,99.2741219429678,99.5151417507631,37.1552964071687,11.3931088221779,0.0180510730130236,6.53856402270544e-06
28,115,115,40,40,"eight",10025,"med1",NA,1,120,4,1,0.25,4,1,1,100.25,1,1,100.25,100,100,0,0,0,10025,10025,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.1104,0.5,0.181,0.303,0.1,0.7,0.1,0.1,"up",600,10,"A2",0,0,7.40444771146285e-06,4.32834649063011e-05,NA,0.75,0.75,99.5150082007848,99.6009975062344,1,33.9385205644174,79.5072198574975,99.0711588252287,99.5150082007848,37.9884626326363,12.4361212807155,0.0198683437788308,7.40444771146285e-06
29,166,165,50,49,"eight",22490,"med2",NA,1,120,4,1,0.25,4,1,1,99.95555556,1,1,99.95555556,225,225,0,0,0,22490,22490,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.123,0.5,0.197,0.312,0.25,0.25,0.25,0.25,"all",600,10,"A1",0,0,4.5276083103619e-07,2.64667092356654e-06,NA,0.75,0.75,99.6962196101524,99.7821253890618,1,37.3920952260901,91.3802964629276,99.6668262454012,99.6962196101524,25.4218017962834,2.28860378707099,0.00147434211246204,4.5276083103619e-07
30,166,165,50,49,"eight",22490,"med2",NA,1,120,4,1,0.25,4,1,1,99.95555556,1,1,99.95555556,225,225,0,0,0,22490,22490,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.123,0.5,0.197,0.312,0.1,0.7,0.1,0.1,"up",600,10,"A1",0,0,8.53119712927948e-07,4.98701956683812e-06,NA,0.75,0.75,99.6961986883789,99.7821253890618,1,35.1106255786646,88.599115368813,99.617602424458,99.6961986883789,31.8767373152232,3.80117514609544,0.00274495995494163,8.53119712927948e-07
31,166,165,50,49,"eight",22490,"med2",NA,1,120,4,1,0.25,4,1,1,99.95555556,1,1,99.95555556,225,225,0,0,0,22490,22490,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.25,0.25,0.25,0.25,"all",600,10,"A2",0,0,5.17109918506705e-07,3.02283167204688e-06,NA,0.75,0.75,99.6961571518828,99.7821253890618,1,35.7568078200036,90.6098536416756,99.572704673212,99.6961571518828,30.5736974529826,1.98757209784897,0.00157953273399191,5.17109918506705e-07
32,166,165,50,49,"eight",22490,"med2",NA,1,120,4,1,0.25,4,1,1,99.95555556,1,1,99.95555556,225,225,0,0,0,22490,22490,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.1,0.7,0.1,0.1,"up",600,10,"A2",0,0,5.19207681267586e-07,3.03509434154333e-06,NA,0.75,0.75,99.6961971676782,99.7821253890618,1,36.637555374703,90.285284974166,99.6145539295535,99.6961971676782,30.3586939319322,2.34117528031403,0.00164959372254483,5.19207681267586e-07
33,25,25,11,10,"eight",405,"small",NA,1,120,4,1,0.25,4,1,1,101.25,1,1,101.25,4,4,0,0,0,405,405,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A1",0,0,3.45776662819904e-05,0.000202125392325622,NA,0.75,0.75,97.4466065093109,97.5308641975309,1,41.4174888549163,84.6163431155153,96.8407994471618,97.4466065093109,10.3845780305715,9.65487756480836,0.0840359215633993,3.45776662819904e-05
34,25,25,11,10,"eight",405,"small",NA,1,120,4,1,0.25,4,1,1,101.25,1,1,101.25,4,4,0,0,0,405,405,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,10,"A1",0,0,8.42881542625732e-06,4.92710530491121e-05,NA,0.75,0.75,97.4467955602768,97.5308641975309,1,41.4790510914595,83.0335324004487,97.2018133634783,97.4467955602768,17.0172950340188,12.6072309892884,0.025247580463658,8.42881542625732e-06
35,25,25,11,10,"eight",405,"small",NA,1,120,4,1,0.25,4,1,1,101.25,1,1,101.25,4,4,0,0,0,405,405,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A2",0,0,0.000800466287054835,0.00467915107261236,NA,0.75,0.75,97.4435699635333,97.5308641975309,1,38.8246581015929,71.3024281566902,93.5861764382673,97.4435699635333,18.1317820439178,24.2043872755515,1.44213770894482,0.000800466287054835
