"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,51.771965887905,87.7480337979918,46.1888054579691,99,20708.786355162,18475.5221831877,60,0.4,92,13,0.0866666666666667,1
2,83.9025817433202,87.96262401504,8.16719134257351,10.9869286668648,33561.0326973281,3266.87653702941,141,0.94,11,0,0,NA
3,84.0413120196904,88.0484835312824,5.34431454839896,8.42051254260241,33616.5248078762,2137.72581935958,141,0.94,11,0,0,NA
4,84.0867614660609,88.0791244916167,4.41893497468477,7.34260447746724,33634.7045864244,1767.57398987391,141,0.94,11,0,0,NA
5,84.1090951356427,88.0925020502403,3.99048763959277,6.79228901364617,33643.6380542571,1596.19505583711,141,0.94,11,0,0,NA
6,84.1228282989611,88.094665980334,3.75758074336031,6.48280970324333,33649.1313195844,1503.03229734413,141,0.94,11,0,0,NA
7,84.1270912606266,88.101407873169,3.62633921933385,6.30139018461774,33650.8365042506,1450.53568773354,141,0.94,11,0,0,NA
8,84.1313427839219,88.097475004086,3.54463606050854,6.18652096904217,33652.5371135688,1417.85442420342,141,0.94,11,0,0,NA
9,84.1312614637058,88.1127315826179,3.49607777393858,6.12193097496333,33652.5045854823,1398.43110957543,141,0.94,11,0,0,NA
10,84.1357169394058,88.1053828534775,3.4643671207686,6.07424010306839,33654.2867757623,1385.74684830744,141,0.94,11,0,0,NA
11,8.78669775281057,8.78669775281057,0.607424010306839,0.607424010306839,3514.67910112423,242.969604122736,0,0,NA,0,0,NA
