"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,5.23052631578947,0,0,NA
2,23.4436842105263,0,0,NA
3,47.1508187134503,0,0,NA
4,63.1482456140351,41,0.546666666666667,24
5,71.6315204678363,59,0.786666666666667,18
6,73.3138596491228,60,0.8,17
7,73.3383040935672,60,0.8,17
8,73.2397076023392,60,0.8,17
9,73.3567251461988,60,0.8,17
10,73.3902923976608,60,0.8,17
11,8.03555555555556,0,0,NA
