"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,79.0705132313496,81.9635411624938,140,0.933333333333333,12,31628.2052925398
2,76.1566791683249,81.8734768506039,133,0.886666666666667,19,30462.6716673299
3,76.1561676415473,81.871050476969,133,0.886666666666667,19,30462.4670566189
4,76.1604931712326,81.8609736268958,133,0.886666666666667,19,30464.197268493
5,76.1624219457279,81.8682599432339,133,0.886666666666667,19,30464.9687782911
6,76.1584663303804,81.8761276372605,133,0.886666666666667,19,30463.3865321522
7,76.1549270745978,81.8696427885548,133,0.886666666666667,19,30461.9708298391
8,76.1592216820477,81.8604218218868,133,0.886666666666667,19,30463.6886728191
9,76.1590384900799,81.860332064183,133,0.886666666666667,19,30463.615396032
10,76.1486253237491,81.8523683643623,133,0.886666666666667,19,30459.4501294996
11,8.18523683643623,8.18523683643623,0,0,NA,3274.09473457449
