"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,4.35988304093567,0,0,NA
2,21.1476023391813,0,0,NA
3,35.9705263157895,0,0,NA
4,41.6700584795322,0,0,NA
5,45.243216374269,0,0,NA
6,48.9783040935673,0,0,NA
7,51.2008771929825,0,0,NA
8,55.3719883040936,0,0,NA
9,59.6521637426901,27,0.36,26
10,61.7229824561404,38,0.506666666666667,23
11,6.39111111111111,0,0,NA
