"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,5.64995795704539,37.7764748192484,77.6599650594456,81.694947966181,2259.98318281816,31063.9860237782,0,0,NA,136,0.906666666666667,16
2,0.000616347530216417,0.00405657090543175,77.7333804467136,81.7080884229339,0.246539012086567,31093.3521786854,0,0,NA,138,0.92,14
3,6.89204144027876e-08,4.53604304837298e-07,77.7331326640803,81.7044289635564,2.75681657611151e-05,31093.2530656321,0,0,NA,138,0.92,14
4,7.70623910487808e-12,5.07187525038621e-11,77.7319529205291,81.7068626980636,3.08249564195123e-09,31092.7811682116,0,0,NA,138,0.92,14
5,8.6170934007331e-16,5.67140340267794e-15,77.7338231756292,81.707497136288,3.44683736029324e-13,31093.5292702517,0,0,NA,138,0.92,14
6,9.63559533797613e-20,6.34172944042047e-19,77.7322072764462,81.7039756135625,3.85423813519045e-17,31092.8829105785,0,0,NA,138,0.92,14
7,1.07742588451482e-23,7.09113031220028e-23,77.7336101212552,81.7085560447727,4.30970353805929e-21,31093.4440485021,0,0,NA,138,0.92,14
8,1.20484641614425e-27,7.92984425062932e-27,77.7331162415052,81.7092425299746,4.81938566457699e-25,31093.2464966021,0,0,NA,138,0.92,14
9,1.34723960277988e-31,8.86692341539557e-31,77.7328106701152,81.7092793333531,5.38895841111953e-29,31093.1242680461,0,0,NA,138,0.92,14
10,1.50650887821553e-35,9.91521912109175e-35,77.7326807646931,81.7072386066071,6.02603551286211e-33,31093.0723058772,0,0,NA,138,0.92,14
11,5.54560571247224e-39,5.54560571247224e-39,8.16996904099209,8.16996904099209,2.2182422849889e-36,3267.98761639684,0,0,NA,0,0,NA
