"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,76.4074196675321,80.8310009278728,133,0.886666666666667,19,30562.9678670128
2,74.549747731044,80.378623421039,132,0.88,20,29819.8990924176
3,74.5354766554922,80.3672091831937,132,0.88,20,29814.1906621969
4,74.5318528099572,80.3700298844255,132,0.88,20,29812.7411239829
5,74.5272895026876,80.3616286615207,132,0.88,20,29810.915801075
6,74.5320306407151,80.357249461541,132,0.88,20,29812.8122562861
7,74.5354520375692,80.3720008270155,132,0.88,20,29814.1808150277
8,74.53703437539,80.3716655012976,132,0.88,20,29814.813750156
9,74.5308456995145,80.3674296926786,132,0.88,20,29812.3382798058
10,74.5328503507955,80.3704566212285,132,0.88,20,29813.1401403182
11,8.03263468289767,8.03263468289767,0,0,NA,3213.05387315907
