"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,87.2863654235814,88.3686573471333,30.5051154833265,99,34914.5461694325,12202.0461933306,149,0.993333333333333,1,9,0.06,1
2,83.9756682833,88.0029950752258,7.04251946156906,10.1201371537474,33590.26731332,2817.00778462762,141,0.94,11,0,0,NA
3,84.0539395961889,88.0574359968896,5.05036978737007,8.09534129512167,33621.5758384756,2020.14791494803,141,0.94,11,0,0,NA
4,84.0942462629522,88.0762967194944,4.29253620503129,7.18470500637801,33637.6985051809,1717.01448201251,141,0.94,11,0,0,NA
5,84.1127804500561,88.0839344891769,3.92422641871774,6.70636329294429,33645.1121800224,1569.69056748709,141,0.94,11,0,0,NA
6,84.1237399945986,88.0994299547684,3.72195444925804,6.43194718782222,33649.4959978394,1488.78177970322,141,0.94,11,0,0,NA
7,84.1276980347264,88.109566287351,3.60182470501853,6.26929604281132,33651.0792138905,1440.72988200741,141,0.94,11,0,0,NA
8,84.1288059434769,88.0975075554667,3.53183749265317,6.17114758401574,33651.5223773908,1412.73499706127,141,0.94,11,0,0,NA
9,84.1305135786324,88.1061485230499,3.48968420131037,6.11477303271395,33652.205431453,1395.87368052415,141,0.94,11,0,0,NA
10,84.1352724174797,88.1071020097196,3.45856099629327,6.06590790065022,33654.1089669919,1383.42439851731,141,0.94,11,0,0,NA
11,8.78716442043549,8.78716442043549,0.606590790065022,0.606590790065022,3514.86576817419,242.636316026009,0,0,NA,0,0,NA
