"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,77.1639715162293,81.5188507142653,134,0.893333333333333,18,30865.5886064917
2,75.5977455750321,81.4725592873656,133,0.886666666666667,19,30239.0982300128
3,75.5945422142793,81.465728468092,133,0.886666666666667,19,30237.8168857117
4,75.5918419493975,81.4598314274041,133,0.886666666666667,19,30236.736779759
5,75.5954403916869,81.4651710697869,133,0.886666666666667,19,30238.1761566747
6,75.5892259023829,81.4608724726595,133,0.886666666666667,19,30235.6903609531
7,75.6006365570407,81.4750593161814,133,0.886666666666667,19,30240.2546228163
8,75.5906316297307,81.4605810102404,133,0.886666666666667,19,30236.2526518923
9,75.5901725284705,81.4699463855247,133,0.886666666666667,19,30236.0690113882
10,75.5929585187036,81.4663519991482,133,0.886666666666667,19,30237.1834074814
11,8.14178889719605,8.14178889719605,0,0,NA,3256.71555887842
