"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,77.8491240244818,82.26766201103,134,0.893333333333333,18,31139.6496097927
2,76.4669001647487,82.019737394156,134,0.893333333333333,18,30586.7600658995
3,76.4569165128032,82.0216451130231,134,0.893333333333333,18,30582.7666051213
4,76.4568203427535,82.019853074204,134,0.893333333333333,18,30582.7281371014
5,76.4596629879271,82.0330140244518,134,0.893333333333333,18,30583.8651951708
6,76.453115771557,82.0182137108283,134,0.893333333333333,18,30581.2463086228
7,76.4560774147823,82.0250520756841,134,0.893333333333333,18,30582.4309659129
8,76.4518159504781,82.0200130451866,134,0.893333333333333,18,30580.7263801912
9,76.4577631977541,82.0228898968789,134,0.893333333333333,18,30583.1052791016
10,76.455881105846,82.034519501009,134,0.893333333333333,18,30582.3524423384
11,8.20288132988165,8.20288132988165,0,0,NA,3281.15253195266
