"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,6.16146198830409,0,0,NA
2,23.9655555555556,0,0,NA
3,42.5790058479532,0,0,NA
4,57.7780701754386,21,0.28,56
5,69.6201754385965,58,0.773333333333333,19
6,72.8987134502924,60,0.8,17
7,73.2555555555556,60,0.8,17
8,73.4483625730994,60,0.8,17
9,73.2378362573099,60,0.8,17
10,73.2966666666667,60,0.8,17
11,7.66666666666667,0,0,NA
