"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,0.053238105012802,0,0,NA
2,0.283933003813188,0,0,NA
3,0.704261093998678,0,0,NA
4,1.26796654917843,0,0,NA
5,1.87833030787883,0,0,NA
6,2.45358458175634,0,0,NA
7,2.96182560736618,0,0,NA
8,3.3565867373705,0,0,NA
9,3.63172085781937,0,0,NA
10,3.81842449436892,0,0,NA
11,0.495894631499521,0,0,NA
