"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,74.0622507369622,80.7829752207016,128,0.853333333333333,24,29624.9002947849
2,75.0945699825254,80.584967574932,133,0.886666666666667,19,30037.8279930102
3,75.0922123580864,80.5992883251505,133,0.886666666666667,19,30036.8849432346
4,75.0954146190314,80.5879800702105,133,0.886666666666667,19,30038.1658476126
5,75.0973866906301,80.5964296257135,133,0.886666666666667,19,30038.9546762521
6,75.0955808863109,80.5978870416244,133,0.886666666666667,19,30038.2323545243
7,75.0950441230903,80.5979013308713,133,0.886666666666667,19,30038.0176492361
8,75.0959160036375,80.5919364334655,133,0.886666666666667,19,30038.366401455
9,75.0950178275791,80.6158208356406,133,0.886666666666667,19,30038.0071310316
10,75.0963728364534,80.6089311747054,133,0.886666666666667,19,30038.5491345814
11,8.06059868640337,8.06059868640337,0,0,NA,3224.23947456135
