"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,76.6110056579948,83.2642938814442,51.261892180432,75,30644.4022631979,20504.7568721728,128,0.853333333333333,24,2,0.0133333333333333,1
2,3.97206896656572,24.3438363774967,66.7389357079898,74.922485960148,1588.82758662629,26695.5742831959,0,0,NA,117,0.78,35
3,0.000532643937203193,0.00355039278303581,70.6491738606754,74.9336563214529,0.213057574881277,28259.6695442702,0,0,NA,132,0.88,20
4,6.66023848540501e-08,4.43943945147102e-07,70.6489219354783,74.9306768306938,2.66409539416201e-05,28259.5687741913,0,0,NA,132,0.88,20
5,8.32783683590832e-12,5.55097753316659e-11,70.649996129517,74.9354780873072,3.33113473436333e-09,28259.9984518068,0,0,NA,132,0.88,20
6,1.04125647046788e-15,6.94053725217858e-15,70.650562558938,74.935947694119,4.16502588187154e-13,28260.2250235752,0,0,NA,132,0.88,20
7,1.30201471102513e-19,8.67871382702647e-19,70.6486588012457,74.9328923687991,5.20805884410052e-17,28259.4635204983,0,0,NA,132,0.88,20
8,1.62799978814057e-23,1.08515306478582e-22,70.6493344986714,74.9336736776483,6.51199915256227e-21,28259.7337994686,0,0,NA,132,0.88,20
9,2.03561356319965e-27,1.35685251438188e-26,70.6487133208345,74.9314007727566,8.14245425279862e-25,28259.4853283338,0,0,NA,132,0.88,20
10,2.5453226758157e-31,1.6966053803643e-30,70.6499492984727,74.9338134608001,1.01812907032628e-28,28259.9797193891,0,0,NA,132,0.88,20
11,9.48915412588613e-35,9.48915412588613e-35,7.49285031728125,7.49285031728125,3.79566165035445e-32,2997.1401269125,0,0,NA,0,0,NA
