height,width,area,shape,HtoW,initial_perc_SAV_cover,initial_perc_SAV_cells_occupied,SAV_biomass_per_cell,initial_perc_FP_cover,initial_perc_FP_cells_occupied,FP_biomass_per_cell,N_to_P,timesteps,years,TOTALN,TOTALP,lossSAV,lossFP,minthresholdtomoveSAV,maxthresholdtomoveSAV,maxamounttomoveSAV,minthresholdtomoveFP,maxthresholdtomoveFP,maxamounttomoveFP,numbFPspecies,initialSAVcells,initial01cells,initial02cells,initial03cells,initial04cells,initialSAVtotmass,initial01totmass,initial02totmass,initial03totmass,initial04totmass,maxSAVrgr,maxrgr01,maxrgr02,maxrgr03,maxrgr04,overwinterSAV,overwinter01,overwinter02,overwinter03,overwinter04,halfsatBSAV,halfsatB01,halfsatB02,halfsatB03,halfsatB04,halfsatNSAV,halfsatN01,halfsatN02,halfsatN03,halfsatN04,halfsatPSAV,halfsatP01,halfsatP02,halfsatP03,halfsatP04,uptakeNSAV,uptakeN01,uptakeN02,uptakeN03,uptakeN04,uptakePSAV,uptakeP01,uptakeP02,uptakeP03,uptakeP04,lightlimitation,shadingbyFP,lightattenuation,propyears_avgFPcover_abovethreshold,propyears_prop_daysFP_abovehalf,avg_avg_FPcover,avg_max_FPcover,avg_firstdayFP,propyears_avgSAVcover_abovethreshold,propyears_prop_daysSAV_abovehalf,avg_avg_SAVcover,avg_max_SAVcover,avg_firstdaySAV
20,20,400,square,1,99,99,100,1,1,100,2.4,125,7,3,1.25,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,3.30E-05,0.0001815,NA,1,1,76.94819438,81.70814136,14
20,20,400,square,1,99,99,100,1,1,100,3.2,125,7,4,1.25,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,0.000240398,0.001319271,NA,0.857142857,1,76.94708454,81.70862755,14
20,20,400,square,1,99,99,100,1,1,100,4,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,0.005246895,0.027253765,NA,0.857142857,1,76.94573031,81.7069888,14
20,20,400,square,1,99,99,100,1,1,100,4.8,125,7,6,1.25,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,0.014364587,0.074055453,NA,0.857142857,1,76.94407093,81.70792294,14
20,20,400,square,1,99,99,100,1,1,100,5.6,125,7,7,1.25,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,0.022909908,0.118392672,NA,0.857142857,0.857142857,76.94153741,81.70612498,14
20,20,400,square,1,99,99,100,1,1,100,6.4,125,7,8,1.25,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,0.027358422,0.141776059,NA,0.857142857,0.857142857,76.94021966,81.70807022,14
20,20,400,square,1,99,99,100,1,1,100,7.2,125,7,9,1.25,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,0.030696177,0.159317694,NA,0.857142857,0.857142857,76.94075924,81.70843621,14
20,20,400,square,1,99,99,100,1,1,100,8,125,7,10,1.25,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,0.030370917,0.157771683,NA,0.857142857,0.857142857,76.94086326,81.70862385,14
20,20,400,square,1,99,99,100,1,1,100,0.666666667,125,7,1,1.5,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,3.08E-07,1.73E-06,NA,1,1,76.9452777,81.7054096,14
20,20,400,square,1,99,99,100,1,1,100,1.333333333,125,7,2,1.5,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,3.69E-06,2.05E-05,NA,1,1,76.94672892,81.70865314,14
20,20,400,square,1,99,99,100,1,1,100,2,125,7,3,1.5,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,2.99E-05,0.000164815,NA,1,1,76.94751867,81.70895951,14
20,20,400,square,1,99,99,100,1,1,100,2.666666667,125,7,4,1.5,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,0.000244759,0.001347899,NA,1,1,76.94657967,81.70741537,14
20,20,400,square,1,99,99,100,1,1,100,3.333333333,125,7,5,1.5,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,0.014678261,0.075720311,NA,0.857142857,1,76.94435035,81.70713842,14
20,20,400,square,1,99,99,100,1,1,100,4,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.857142857,0.857142857,82.14546122,87.97342128,10,0.142857143,0.142857143,59.39000159,66.1283537,NA
20,20,400,square,1,99,99,100,1,1,100,4.666666667,125,7,7,1.5,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.857142857,0.857142857,82.94351286,88.23965003,10,0.142857143,0.142857143,59.21482989,65.95052973,NA
20,20,400,square,1,99,99,100,1,1,100,5.333333333,125,7,8,1.5,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.857142857,0.857142857,83.25121974,88.39478575,10,0.142857143,0.142857143,59.14252085,65.88563099,NA
20,20,400,square,1,99,99,100,1,1,100,6,125,7,9,1.5,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.857142857,0.857142857,83.41932641,88.48692199,10,0.142857143,0.142857143,59.10131931,65.85260183,NA
20,20,400,square,1,99,99,100,1,1,100,6.666666667,125,7,10,1.5,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.857142857,0.857142857,83.52466933,88.55485371,10,0.142857143,0.142857143,59.07533364,65.83182073,NA
20,20,400,square,1,99,99,100,1,1,100,0.571428571,125,7,1,1.75,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,3.04E-07,1.71E-06,NA,1,1,76.94606547,81.7064316,14
20,20,400,square,1,99,99,100,1,1,100,1.142857143,125,7,2,1.75,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,3.67E-06,2.04E-05,NA,1,1,76.94636734,81.70723924,14
20,20,400,square,1,99,99,100,1,1,100,1.714285714,125,7,3,1.75,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,3.61E-05,0.000199342,NA,1,1,76.94736894,81.70841916,14
20,20,400,square,1,99,99,100,1,1,100,2.285714286,125,7,4,1.75,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,0.000285609,0.001575592,NA,0.857142857,1,76.94671478,81.70536179,14
20,20,400,square,1,99,99,100,1,1,100,2.857142857,125,7,5,1.75,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,0.020639369,0.106756744,NA,0.857142857,1,76.94202627,81.70731207,14
20,20,400,square,1,99,99,100,1,1,100,3.428571429,125,7,6,1.75,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.857142857,0.857142857,82.94388242,88.24498985,10,0.142857143,0.142857143,59.21404725,65.9477163,NA
20,20,400,square,1,99,99,100,1,1,100,4,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.857142857,0.857142857,83.67329479,88.50662137,10,0.142857143,0.142857143,59.05425985,65.78988955,NA
20,20,400,square,1,99,99,100,1,1,100,4.571428571,125,7,8,1.75,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.857142857,0.857142857,83.95825956,88.65913621,10,0.142857143,0.142857143,58.98573559,65.73016102,NA
20,20,400,square,1,99,99,100,1,1,100,5.142857143,125,7,9,1.75,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.857142857,0.857142857,84.11401871,88.74578117,10,0.142857143,0.142857143,58.94769146,65.700565,NA
20,20,400,square,1,99,99,100,1,1,100,5.714285714,125,7,10,1.75,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.857142857,0.857142857,84.21380709,88.81060759,10,0.142857143,0.142857143,58.92176504,65.68153903,NA
20,20,400,square,1,99,99,100,1,1,100,0.5,125,7,1,2,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,2.82E-07,1.58E-06,NA,1,1,76.94759453,81.70960867,14
20,20,400,square,1,99,99,100,1,1,100,1,125,7,2,2,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,3.77E-06,2.10E-05,NA,1,1,76.94703437,81.70668436,14
20,20,400,square,1,99,99,100,1,1,100,1.5,125,7,3,2,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,3.78E-05,0.00020876,NA,1,1,76.9470432,81.70775751,14
20,20,400,square,1,99,99,100,1,1,100,2,125,7,4,2,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,0.000297544,0.001643173,NA,0.857142857,1,76.94659502,81.70940742,14
20,20,400,square,1,99,99,100,1,1,100,2.5,125,7,5,2,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,0.026368452,0.136771253,NA,0.857142857,0.857142857,76.9402101,81.70565648,14
20,20,400,square,1,99,99,100,1,1,100,3,125,7,6,2,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.857142857,0.857142857,83.25123176,88.40039014,10,0.142857143,0.142857143,59.14230133,65.88699233,NA
20,20,400,square,1,99,99,100,1,1,100,3.5,125,7,7,2,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.857142857,0.857142857,83.95823812,88.66028104,10,0.142857143,0.142857143,58.98664734,65.73252319,NA
20,20,400,square,1,99,99,100,1,1,100,4,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.857142857,0.857142857,84.2358631,88.8062929,10,0.142857143,0.142857143,58.92095288,65.67445342,NA
20,20,400,square,1,99,99,100,1,1,100,4.5,125,7,9,2,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.857142857,0.857142857,84.38664144,88.88876835,10,0.142857143,0.142857143,58.88329414,65.64642841,NA
20,20,400,square,1,99,99,100,1,1,100,5,125,7,10,2,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.857142857,1,84.48478166,88.95596083,10,0.142857143,0.142857143,58.85825336,65.62649194,NA
20,20,400,square,1,1,1,100,99,99,100,10,125,7,1,0.1,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,4.78E-10,2.79E-09,NA,0.857142857,0.857142857,76.94751747,81.70801481,14
20,20,400,square,1,1,1,100,99,99,100,20,125,7,2,0.1,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,6.24E-10,3.65E-09,NA,0.857142857,0.857142857,76.9462053,81.70597337,14
20,20,400,square,1,1,1,100,99,99,100,30,125,7,3,0.1,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,9.38E-10,5.50E-09,NA,0.714285714,0.857142857,76.94662485,81.70636871,14
20,20,400,square,1,1,1,100,99,99,100,40,125,7,4,0.1,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,8.47E-10,4.96E-09,NA,0.857142857,0.857142857,76.94612401,81.70470289,14
20,20,400,square,1,1,1,100,99,99,100,50,125,7,5,0.1,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,8.75E-10,5.13E-09,NA,0.714285714,0.857142857,76.94676594,81.70856384,14
20,20,400,square,1,1,1,100,99,99,100,60,125,7,6,0.1,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,6.90E-10,4.04E-09,NA,0.714285714,0.857142857,76.94748534,81.70898206,14
20,20,400,square,1,1,1,100,99,99,100,70,125,7,7,0.1,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,7.85E-10,4.59E-09,NA,0.714285714,0.857142857,76.9458458,81.70561405,14
20,20,400,square,1,1,1,100,99,99,100,80,125,7,8,0.1,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,7.45E-10,4.36E-09,NA,0.857142857,0.857142857,76.94735507,81.70760342,14
20,20,400,square,1,1,1,100,99,99,100,90,125,7,9,0.1,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,9.04E-10,5.29E-09,NA,0.714285714,0.857142857,76.94640134,81.70722175,14
20,20,400,square,1,1,1,100,99,99,100,100,125,7,10,0.1,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0,8.77E-10,5.14E-09,NA,0.857142857,0.857142857,76.94600201,81.70558001,14
20,20,400,square,1,1,1,100,99,99,100,4,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0.142857143,1.40E-08,7.69E-08,NA,0.714285714,0.714285714,76.9463454,81.70545516,14
20,20,400,square,1,1,1,100,99,99,100,8,125,7,2,0.25,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0.142857143,6.04E-08,3.38E-07,NA,0.714285714,0.714285714,76.94601448,81.70759179,14
20,20,400,square,1,1,1,100,99,99,100,12,125,7,3,0.25,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0.142857143,4.39E-08,2.46E-07,NA,0.714285714,0.857142857,76.9465441,81.70634083,14
20,20,400,square,1,1,1,100,99,99,100,16,125,7,4,0.25,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.142857143,0.142857143,7.11E-08,3.99E-07,NA,0.714285714,0.857142857,76.94699037,81.70735091,14
20,20,400,square,1,1,1,100,99,99,100,20,125,7,5,0.25,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.142857143,0.142857143,1.10E-07,6.16E-07,NA,0.714285714,0.714285714,76.9471765,81.70992225,14
20,20,400,square,1,1,1,100,99,99,100,24,125,7,6,0.25,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0.142857143,5.52E-08,3.10E-07,NA,0.714285714,0.857142857,76.94755668,81.70813167,14
20,20,400,square,1,1,1,100,99,99,100,28,125,7,7,0.25,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.142857143,0.142857143,2.09E-07,1.17E-06,NA,0.714285714,0.714285714,76.94574448,81.70804297,14
20,20,400,square,1,1,1,100,99,99,100,32,125,7,8,0.25,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.142857143,0.142857143,1.05E-07,5.89E-07,NA,0.714285714,0.714285714,76.94609548,81.70802864,14
20,20,400,square,1,1,1,100,99,99,100,36,125,7,9,0.25,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.142857143,0.142857143,1.04E-07,5.84E-07,NA,0.714285714,0.714285714,76.94718538,81.70718758,14
20,20,400,square,1,1,1,100,99,99,100,40,125,7,10,0.25,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0,0.142857143,4.93E-08,2.77E-07,NA,0.714285714,0.857142857,76.94638477,81.70667347,14
