"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","scenario","SAV_end_yr01","SAV_end_yr02","SAV_end_yr03","SAV_end_yr04","FP_end_yr01","FP_end_yr02","FP_end_yr03","FP_end_yr04","TOTALN_end_yr01","TOTALN_end_yr02","TOTALN_end_yr03","TOTALN_end_yr04"
23,275,275,81,81,"eight",62503,"large",NA,1,120,4,1,0.25,4,1,1,100.0048,1,1,100.0048,625,625,0,0,0,62503,62503,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.6906,0.5,0.58,0.333,0.25,0.25,0.25,0.25,"all",600,10,"A2",79.1479294625971,99.2760580369821,99.8299806984196,99.8704062205014,3.23195568494821,0.0233170287250021,2.37538297216291e-05,2.01960612800523e-08,4.78596378370611e-06,9.98697158684918e-09,9.97409700292632e-09,9.98704062205015e-09
24,275,275,81,81,"eight",62503,"large",NA,1,120,4,1,0.25,4,1,1,100.0048,1,1,100.0048,625,625,0,0,0,62503,62503,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.6906,0.5,0.58,0.333,0.1,0.7,0.1,0.1,"up",600,10,"A2",83.6282059746075,99.8692160924692,99.8704062205014,99.8704062205014,2.76079775929097,0.0124268214279381,1.06061131056735e-05,8.73025020998495e-09,1.82257405468225e-06,9.98704062205015e-09,9.97409803864798e-09,9.98704062205015e-09
27,115,115,40,40,"eight",10025,"med1",NA,1,120,4,1,0.25,4,1,1,100.25,1,1,100.25,100,100,0,0,0,10025,10025,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.1104,0.5,0.181,0.303,0.25,0.25,0.25,0.25,"all",600,10,"A2",86.6275587051405,99.6009975062344,99.6009975062344,99.6009975062344,2.68973591140922,0.0114354804280904,9.47791641915043e-06,7.80091550163276e-09,4.14611824142787e-07,9.96009975062344e-09,9.92035870423691e-09,9.96009975062344e-09
28,115,115,40,40,"eight",10025,"med1",NA,1,120,4,1,0.25,4,1,1,100.25,1,1,100.25,100,100,0,0,0,10025,10025,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.1104,0.5,0.181,0.303,0.1,0.7,0.1,0.1,"up",600,10,"A2",83.30197815346,99.6009975062344,99.6009975062344,99.6009975062344,2.99322981954537,0.0156558839981984,1.29784772485409e-05,1.06820716026413e-08,1.59321226256525e-06,9.96009975062344e-09,9.92035870423691e-09,9.96009975062344e-09
31,166,165,50,49,"eight",22490,"med2",NA,1,120,4,1,0.25,4,1,1,99.95555556,1,1,99.95555556,225,225,0,0,0,22490,22490,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.25,0.25,0.25,0.25,"all",600,10,"A2",76.7116725465106,99.1114002889972,99.7821253890618,99.7821253890618,3.32199069415619,0.0308380849834134,3.10735609452313e-05,2.55783684020295e-08,8.03482458407623e-06,9.97810041697603e-09,9.95647254715846e-09,9.97821253890618e-09
32,166,165,50,49,"eight",22490,"med2",NA,1,120,4,1,0.25,4,1,1,99.95555556,1,1,99.95555556,225,225,0,0,0,22490,22490,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.1,0.7,0.1,0.1,"up",600,10,"A2",87.2361523639306,99.7821253890618,99.7821253890618,99.7821253890618,2.78888263884327,0.00856850806004995,7.10995262262968e-06,5.85198183287086e-09,5.04100653836027e-07,9.97821253890618e-09,9.95647254715846e-09,9.97821253890618e-09
35,25,25,11,10,"eight",405,"small",NA,1,120,4,1,0.25,4,1,1,101.25,1,1,101.25,4,4,0,0,0,405,405,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A2",76.4684245860132,97.5308641975309,97.5308641975309,97.5308641975309,2.87621344448446,0.020273619850297,1.69146139139764e-05,1.39218521024559e-08,7.74435905012995e-06,9.75308641975309e-09,9.51226947111721e-09,9.75308641975309e-09
36,25,25,11,10,"eight",405,"small",NA,1,120,4,1,0.25,4,1,1,101.25,1,1,101.25,4,4,0,0,0,405,405,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,10,"A2",80.9596443656544,97.5308641975309,97.5308641975309,97.5308641975309,2.30012943648723,0.0168715284172134,1.41049444781943e-05,1.16094373589076e-08,6.86946602251194e-06,9.75308641975309e-09,9.51226947111721e-09,9.75308641975309e-09
39,326,326,90,90,"eight",90076,"XL",NA,1,120,4,1,0.25,4,1,1,99.97336293,1,1,99.97336293,901,901,0,0,0,90076,90076,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,1,0.5,0.667,0.298,0.25,0.25,0.25,0.25,"all",600,10,"A2",80.2191370264176,99.861388702807,99.900084373196,99.900084373196,2.96437599873784,0.0198875958856426,1.70237797962825e-05,1.40127037940427e-08,3.68233174049056e-06,9.99000666196873e-09,9.98002685777168e-09,9.9900084373196e-09
40,326,326,90,90,"eight",90076,"XL",NA,1,120,4,1,0.25,4,1,1,99.97336293,1,1,99.97336293,901,901,0,0,0,90076,90076,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,1,0.5,0.667,0.298,0.1,0.7,0.1,0.1,"up",600,10,"A2",84.3048745907072,99.900084373196,99.900084373196,99.900084373196,2.59878456202709,0.0101784363996824,8.53369097163308e-06,7.02403637128913e-09,1.27354676262869e-06,9.9900084373196e-09,9.98002685777168e-09,9.9900084373196e-09
43,275,275,114,115,"hook",62515,"large",NA,1,120,4,1,0.25,4,1,1,100.024,1,1,100.024,625,625,0,0,0,62515,62515,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.6906,0.5,0.58,0.333,0.25,0.25,0.25,0.25,"all",600,10,"A2",83.1290809373667,99.985684767724,100,100,2.80345771533763,0.0144321312841846,1.21343136581638e-05,9.98761005602814e-09,1.79101420708148e-06,1e-08,1e-08,1e-08
44,275,275,114,115,"hook",62515,"large",NA,1,120,4,1,0.25,4,1,1,100.024,1,1,100.024,625,625,0,0,0,62515,62515,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.6906,0.5,0.58,0.333,0.1,0.7,0.1,0.1,"up",600,10,"A2",84.6039099420242,99.8992372373238,100,100,2.6251654497544,0.011384930336976,9.60931956926653e-06,7.90949408742047e-09,1.23987517621343e-06,1e-08,1e-08,1e-08
47,115,115,57,56,"hook",10033,"med1",NA,1,120,4,1,0.25,4,1,1,100.33,1,1,100.33,100,100,0,0,0,10033,10033,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.1104,0.5,0.181,0.303,0.25,0.25,0.25,0.25,"all",600,10,"A2",81.0848419815317,100,100,100,3.37356405740223,0.0249152164313968,2.08596578075458e-05,1.71688496510891e-08,2.60067081275242e-06,1e-08,1e-08,1e-08
48,115,115,57,56,"hook",10033,"med1",NA,1,120,4,1,0.25,4,1,1,100.33,1,1,100.33,100,100,0,0,0,10033,10033,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.1104,0.5,0.181,0.303,0.1,0.7,0.1,0.1,"up",600,10,"A2",89.5078036528987,99.9970057770889,100,100,2.69652112973317,0.00900180310758548,7.63066108299512e-06,6.28109223259e-09,2.6665292280821e-07,1e-08,1e-08,1e-08
51,175,175,90,90,"hook",22525,"med2",NA,1,120,4,1,0.25,4,1,1,100.1111111,1,1,100.1111111,225,225,0,0,0,22525,22525,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.25,0.25,0.25,0.25,"all",600,10,"A2",79.5378857364588,99.9706845207071,100,100,3.216321898189,0.0243202685969074,2.05650460744097e-05,1.692698682315e-08,4.07396360221187e-06,1e-08,1e-08,1e-08
52,175,175,90,90,"hook",22525,"med2",NA,1,120,4,1,0.25,4,1,1,100.1111111,1,1,100.1111111,225,225,0,0,0,22525,22525,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.1,0.7,0.1,0.1,"up",600,10,"A2",82.9379544951843,99.9462422899432,100,100,3.05864690294263,0.0133757288827486,1.130846860532e-05,9.30816381237086e-09,2.44290499237223e-06,1e-08,1e-08,1e-08
55,30,30,25,20,"hook",400,"small",NA,1,120,4,1,0.25,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A2",75.4884756252823,92.6890665978781,100,100,2.3357638001418,0.0113245989727351,1.07637808239144e-05,8.85928370902824e-09,1.52724550291639e-05,1.00069556889849e-08,1e-08,1e-08
56,30,30,25,20,"hook",400,"small",NA,1,120,4,1,0.25,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,10,"A2",84.6922403868831,100,100,100,2.71205631259568,0.0172296863725472,1.43554142189159e-05,1.18154713535113e-08,2.62465193057834e-06,1e-08,1e-08,1e-08
59,400,400,275,255,"hook",89875,"XL",NA,1,120,4,1,0.25,4,1,1,99.97219132,1,1,99.97219132,899,899,0,0,0,89875,89875,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,1,0.5,0.667,0.298,0.25,0.25,0.25,0.25,"all",600,10,"A2",80.9574784264427,99.9815383663396,100,100,2.92393189800458,0.0200390332330096,1.65903560213829e-05,1.3654947087719e-08,2.53668029627218e-06,1e-08,1e-08,1e-08
60,400,400,275,255,"hook",89875,"XL",NA,1,120,4,1,0.25,4,1,1,99.97219132,1,1,99.97219132,899,899,0,0,0,89875,89875,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,1,0.5,0.667,0.298,0.1,0.7,0.1,0.1,"up",600,10,"A2",86.3367012296495,100,100,100,2.38190660961847,0.00908384864986572,7.69754569314232e-06,6.33584060633015e-09,6.8972619004409e-07,1e-08,1e-08,1e-08
63,250,250,5,5,"rectangle",62500,"large",1,1,120,4,1,0.25,4,1,1,100,1,1,100,625,625,0,0,0,62500,62500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.6906,0.5,0.58,0.333,0.25,0.25,0.25,0.25,"all",600,10,"A2",78.671994267867,99.8513628712214,100,100,3.10033558531141,0.0247350781002971,2.17518866677277e-05,1.79072939908508e-08,5.08568709404076e-06,1e-08,1e-08,1e-08
64,250,250,5,5,"rectangle",62500,"large",1,1,120,4,1,0.25,4,1,1,100,1,1,100,625,625,0,0,0,62500,62500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.6906,0.5,0.58,0.333,0.1,0.7,0.1,0.1,"up",600,10,"A2",83.4362297780361,100,100,100,2.80790555380822,0.0128443956125454,1.08959255166161e-05,8.96850020460075e-09,1.725633612699e-06,1e-08,1e-08,1e-08
67,100,100,5,5,"rectangle",10000,"med1",1,1,120,4,1,0.25,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.1104,0.5,0.181,0.303,0.25,0.25,0.25,0.25,"all",600,10,"A2",84.7437699734476,100,100,100,3.08182509675761,0.0169576149123531,1.4113751283015e-05,1.1616486242143e-08,9.69773058394297e-07,1e-08,1e-08,1e-08
68,100,100,5,5,"rectangle",10000,"med1",1,1,120,4,1,0.25,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.1104,0.5,0.181,0.303,0.1,0.7,0.1,0.1,"up",600,10,"A2",89.2269259101698,100,100,100,2.31956152601362,0.00799296834442267,6.65476324536734e-06,5.47732391277501e-09,2.49738747835736e-07,1e-08,1e-08,1e-08
71,150,150,5,5,"rectangle",22500,"med2",1,1,120,4,1,0.25,4,1,1,100,1,1,100,225,225,0,0,0,22500,22500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.25,0.25,0.25,0.25,"all",600,10,"A2",78.2510571870239,99.9616152972636,100,100,3.2345046915674,0.0284864234544695,2.49061148743356e-05,2.05002429720417e-08,5.71081240308443e-06,1e-08,1e-08,1e-08
72,150,150,5,5,"rectangle",22500,"med2",1,1,120,4,1,0.25,4,1,1,100,1,1,100,225,225,0,0,0,22500,22500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.2486,0.5,0.332,0.356,0.1,0.7,0.1,0.1,"up",600,10,"A2",85.6686062190696,100,100,100,2.76227876209075,0.0102902810885671,8.58502554028032e-06,7.06627662815573e-09,9.78025441900967e-07,9.99959845856454e-09,1e-08,1e-08
75,20,20,5,5,"rectangle",400,"small",1,1,120,4,1,0.25,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,10,"A2",81.9512393154481,100,100,100,3.68151922183888,0.0281169865190158,2.35330245697548e-05,1.93694324937005e-08,6.49282311178709e-06,1e-08,1e-08,1e-08
76,20,20,5,5,"rectangle",400,"small",1,1,120,4,1,0.25,4,1,1,100,1,1,100,4,4,0,0,0,400,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.1,0.7,0.1,0.1,"up",600,10,"A2",86.1235830517834,100,100,100,2.10713729716415,0.0149733350071257,1.23850173618435e-05,1.01936049071011e-08,4.43579649817796e-07,1e-08,1e-08,1e-08
