"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_SAVcover_yr04","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03","avg_FPcover_yr04"
179,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,9,2.25,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0.5,0.5,28.3207258873218,37.1953475548231,NA,0.25,0.5,86.5119993582045,92.0970299393846,3,18.69360186044,47.5179993899458,69.6643375949667,86.5119993582045,84.7084125668867,81.3499676341604,52.9988907260216,28.3207258873218
180,20,20,5,5,"rectangle",400,"small",1,1,125,4,9,2.25,4,5,5,100,45,45,100,20,180,0,0,0,2000,18000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0.25,0.25,5.77255867133527,11.2443794619371,NA,0.75,0.75,98.2496407190286,100,1,26.9351801407699,73.4217694547127,88.3346760570438,98.2496407190286,75.5789821146449,48.0315974647767,22.664022862626,5.77255867133527
181,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,1,0.25,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,2.59621993105e-11,1.57964072881139e-10,NA,1,1,99.9180184200738,100,1,89.1514724182011,99.9143134240091,99.9180152412368,99.9180184200738,1.0324436706835,0.000462092453280795,1.09530416721712e-07,2.59621993105e-11
182,20,20,5,5,"rectangle",400,"small",1,1,125,4,1,0.25,4,15,15,100,1,1,100,60,4,0,0,0,6000,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,3.77469735208238e-11,2.2966720211081e-10,NA,1,1,99.9180184194268,100,1,88.0379289520285,99.9134541695649,99.9180144735196,99.9180184194268,1.16727555374839,0.00067184904772901,1.59248517180486e-07,3.77469735208238e-11
183,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,2,0.5,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,2.05064817076415e-10,1.21458600529649e-09,NA,1,1,99.9180184193311,100,1,89.1097909520212,99.9137446074677,99.9180144761162,99.9180184193311,1.81600663153262,0.00179261290383019,6.06317803961364e-07,2.05064817076415e-10
184,20,20,5,5,"rectangle",400,"small",1,1,125,4,2,0.5,4,15,15,100,1,1,100,60,4,0,0,0,6000,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.05023358653087e-10,6.22046743386606e-10,NA,1,1,99.9180184196112,100,1,88.4942141828078,99.9138340945589,99.9180147361123,99.9180184196112,1.06802650587958,0.000918048614147844,3.10523933734119e-07,1.05023358653087e-10
185,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,3,0.75,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,4.38489190741768e-10,2.51241467553304e-09,NA,1,1,99.9180184186407,100,1,88.9543296289741,99.9132695256288,99.9180137909611,99.9180184186407,2.66683990586069,0.0030890167855811,1.16640088202231e-06,4.38489190741768e-10
186,20,20,5,5,"rectangle",400,"small",1,1,125,4,3,0.75,4,15,15,100,1,1,100,60,4,0,0,0,6000,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,4.83071086040177e-10,2.7678559189046e-09,NA,1,1,99.9180184186489,100,1,88.9063644053059,99.9134062659765,99.9180138322774,99.9180184186489,2.10143058256777,0.00339858026397897,1.2849918670798e-06,4.83071086040177e-10
187,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,4,1,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,5.38682940725805e-09,3.1446149085123e-08,NA,1,1,99.9180184106374,100,1,88.3933909882024,99.9065420463585,99.9180065244927,99.9180184106374,4.3915144540037,0.0191369542839882,1.01637117357133e-05,5.38682940725805e-09
188,20,20,5,5,"rectangle",400,"small",1,1,125,4,4,1,4,15,15,100,1,1,100,60,4,0,0,0,6000,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,3.83723264884189e-10,2.24002248432621e-09,NA,1,1,99.9180184197326,100,1,89.1206593456331,99.9142524366213,99.9180149929782,99.9180184197326,1.36534584276032,0.00136600113631027,7.2399802354047e-07,3.83723264884189e-10
189,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,5,1.25,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,9.66298304783755e-08,5.54101760220052e-07,NA,1,1,99.9180183571103,100,1,87.9888973901825,99.888628583589,99.9179743360505,99.9180183571103,5.47042222376848,0.0839913801111597,0.000130451658030765,9.66298304783755e-08
190,20,20,5,5,"rectangle",400,"small",1,1,125,4,5,1.25,4,15,15,100,1,1,100,60,4,0,0,0,6000,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,3.63400679095546e-09,2.08383811717229e-08,NA,1,1,99.9180184172732,100,1,89.2872038249303,99.9134424671088,99.9180131459604,99.9180184172732,3.26125972486484,0.00662401175320313,4.90685604471253e-06,3.63400679095546e-09
191,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,6,1.5,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,7.06979648264016e-08,4.08542078652786e-07,NA,1,1,99.9180183719657,100,1,87.7550983853127,99.8846441359506,99.9179804361832,99.9180183719657,6.75593602602002,0.085670070820051,8.66749774150462e-05,7.06979648264016e-08
192,20,20,5,5,"rectangle",400,"small",1,1,125,4,6,1.5,4,15,15,100,1,1,100,60,4,0,0,0,6000,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,2.38011240014105e-08,1.37539470848871e-07,NA,1,1,99.9180184029838,100,1,88.2414127120122,99.9077951264944,99.918002412906,99.9180184029838,5.1979135924998,0.0357959018130999,2.9179908176075e-05,2.38011240014105e-08
193,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,7,1.75,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,2.41268114604452e-06,1.37826513311033e-05,NA,1,1,99.9180177000354,100,1,86.8306744250239,99.8015723837201,99.9176747190694,99.9180177000354,10.7509132247572,0.475216783193028,0.00204395852811546,2.41268114604452e-06
194,20,20,5,5,"rectangle",400,"small",1,1,125,4,7,1.75,4,15,15,100,1,1,100,60,4,0,0,0,6000,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,7.15206703916723e-08,4.08567795075015e-07,NA,1,1,99.918018389491,100,1,87.7177538342768,99.8905731398474,99.9179947346501,99.918018389491,4.44525829479705,0.0505473407111326,6.05948277371123e-05,7.15206703916723e-08
195,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,8,2,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,4.44028145096344e-06,2.54820346626031e-05,NA,1,1,99.9180173405641,100,1,87.6268161045594,99.8105346360955,99.9176517353511,99.9180173405641,8.4431915730504,0.463938055131667,0.00348752016244787,4.44028145096344e-06
196,20,20,5,5,"rectangle",400,"small",1,1,125,4,8,2,4,15,15,100,1,1,100,60,4,0,0,0,6000,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,2.36084897747589e-07,1.35485303933815e-06,NA,1,1,99.9180183386917,100,1,87.3760036826621,99.8835922640009,99.9179682898949,99.9180183386917,7.02305425751116,0.146144951236903,0.000188989548903809,2.36084897747589e-07
197,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,9,2.25,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,6.22315609663676e-05,0.000354293116958017,NA,1,1,99.9180098561348,100,1,87.2563734248964,99.7181191178386,99.9150556640534,99.9180098561348,9.88114940320579,1.00794360020905,0.0272925998463562,6.22315609663676e-05
198,20,20,5,5,"rectangle",400,"small",1,1,125,4,9,2.25,4,15,15,100,1,1,100,60,4,0,0,0,6000,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.07978948074828e-05,6.14745782453266e-05,NA,1,1,99.9180165819681,100,1,85.8145874245838,99.6363677416513,99.9174244655596,99.9180165819681,8.41770461637398,1.03873593296365,0.00589257230576321,1.07978948074828e-05
199,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,1,0.25,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.42229645685547e-10,8.6538023409452e-10,NA,1,1,99.9180184176672,100,1,87.1827295945415,99.9115304394759,99.9180124657159,99.9180184176672,5.93655823241031,0.00253149960210219,6.00044402228563e-07,1.42229645685547e-10
200,20,20,5,5,"rectangle",400,"small",1,1,125,4,1,0.25,4,15,15,100,5,5,100,60,20,0,0,0,6000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,8.63848891980352e-11,5.25599113153205e-10,NA,1,1,99.9180184190277,100,1,88.4905965228912,99.91316076018,99.918014045771,99.9180184190277,3.71862903291908,0.00153753948943022,3.64444198298885e-07,8.63848891980352e-11
201,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,2,0.5,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.05925925858413e-09,6.27392592180992e-09,NA,1,1,99.9180184142982,100,1,87.0946888809433,99.9090431937021,99.9180090683576,99.9180184142982,7.7532301956707,0.00925922321180094,3.13192543730941e-06,1.05925925858413e-09
202,20,20,5,5,"rectangle",400,"small",1,1,125,4,2,0.5,4,15,15,100,5,5,100,60,20,0,0,0,6000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,7.63793582446236e-10,4.52390131774009e-09,NA,1,1,99.9180184154491,100,1,87.1885172461854,99.9099499125025,99.9180102269123,99.9180184154491,7.27844745939031,0.00667644487852,2.25831838499261e-06,7.63793582446236e-10
203,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,3,0.75,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,4.96867159891875e-09,2.84690319770285e-08,NA,1,1,99.9180184001277,100,1,84.3645052733592,99.8969583983137,99.9179946319168,99.9180184001277,14.5902357974511,0.0348853217889218,1.32167817766865e-05,4.96867159891875e-09
204,20,20,5,5,"rectangle",400,"small",1,1,125,4,3,0.75,4,15,15,100,5,5,100,60,20,0,0,0,6000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,2.23512311898125e-09,1.28066008205963e-08,NA,1,1,99.9180184101471,100,1,85.4425249982951,99.9056890745752,99.9180048029354,99.9180184101471,11.1657125995614,0.0157352139161874,5.94550730891341e-06,2.23512311898125e-09
205,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,4,1,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.44559857075834e-08,8.43882453515593e-08,NA,1,1,99.9180183921109,100,1,85.4543468541603,99.8876489739725,99.9179887127115,99.9180183921109,13.6620165231231,0.0512546454352593,2.72751321898057e-05,1.44559857075834e-08
206,20,20,5,5,"rectangle",400,"small",1,1,125,4,4,1,4,15,15,100,5,5,100,60,20,0,0,0,6000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.53326770662152e-08,8.95060178106911e-08,NA,1,1,99.9180183894438,100,1,84.1083145975297,99.8887841796053,99.9179859323547,99.9180183894438,17.347570357167,0.054563006007835,2.89292449790229e-05,1.53326770662152e-08
207,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,5,1.25,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,8.59540586688256e-07,4.92884430289721e-06,NA,1,1,99.9180178321615,100,1,78.5775784561576,99.6194703305879,99.9175626452173,99.9180178321615,27.6784028245621,0.618619987580641,0.00116011716415501,8.59540586688256e-07
208,20,20,5,5,"rectangle",400,"small",1,1,125,4,5,1.25,4,15,15,100,5,5,100,60,20,0,0,0,6000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,6.09230325314831e-08,3.49349203147847e-07,NA,1,1,99.9180183645079,100,1,84.4058754988804,99.8808414297812,99.9179701748177,99.9180183645079,17.7201970988277,0.11085431269609,8.22618640444529e-05,6.09230325314831e-08
209,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,6,1.5,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,3.69774743789553e-07,2.13681591017353e-06,NA,1,1,99.9180182090431,100,1,84.9980688265209,99.8392150843969,99.9178771711325,99.9180182090431,19.9884595139668,0.24263779272392,0.000453348571776425,3.69774743789553e-07
210,20,20,5,5,"rectangle",400,"small",1,1,125,4,6,1.5,4,15,15,100,5,5,100,60,20,0,0,0,6000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,4.34047135259121e-07,2.50822664064424e-06,NA,1,1,99.9180181240114,100,1,79.0020592184992,99.7617921327254,99.9178007111678,99.9180181240114,29.1894223454466,0.613688273402385,0.000532136845860004,4.34047135259121e-07
211,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,7,1.75,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,0.000112414649427368,0.000642183316625345,NA,1,1,99.9179958836268,100,1,78.6163360254957,99.2343836698668,99.9035730607442,99.9179958836268,35.5918418896277,2.141126104635,0.0582289632506724,0.000112414649427368
212,20,20,5,5,"rectangle",400,"small",1,1,125,4,7,1.75,4,15,15,100,5,5,100,60,20,0,0,0,6000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.03128645897111e-06,5.89131022261561e-06,NA,1,1,99.9180180369932,100,1,82.2870925150686,99.7617298365429,99.9177898725946,99.9180180369932,25.1223018670128,0.660469980651512,0.000873750121922414,1.03128645897111e-06
213,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,8,2,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,0.00272340596251505,0.0149886729391936,NA,1,1,99.9176347901916,100,1,79.4203190426651,98.6183626270266,99.8159952713092,99.9176347901916,37.277796771887,4.13287570692363,0.514951431711101,0.00272340596251505
214,20,20,5,5,"rectangle",400,"small",1,1,125,4,8,2,4,15,15,100,5,5,100,60,20,0,0,0,6000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,0.000106630936213724,0.000611935949365701,NA,1,1,99.9179934158774,100,1,75.2060895034728,98.0342262081283,99.9087440921294,99.9179934158774,36.1569546432441,6.56780365716385,0.083819563767526,0.000106630936213724
215,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,9,2.25,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,0.0977688847978088,0.165458614564622,NA,1,1,99.8920575351844,100,1,76.9109217500632,97.9700149495656,99.6909563053798,99.8920575351844,40.5807039545218,8.10506151309421,0.844011521233749,0.0977688847978088
216,20,20,5,5,"rectangle",400,"small",1,1,125,4,9,2.25,4,15,15,100,5,5,100,60,20,0,0,0,6000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,0.555605635974353,1.51107615366227,NA,1,1,99.8020967610842,100,1,72.0310466214324,95.983328441178,98.8114831297058,99.8020967610842,46.7772063263454,10.5518221174457,3.62659289071588,0.555605635974353
217,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,1,0.25,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,2.80149948037854e-10,1.70454075481945e-09,NA,1,1,99.9180184152455,100,1,85.4023619761732,99.9088569363472,99.9180096960703,99.9180184152455,12.0052421313984,0.0049863020000224,1.18190836617842e-06,2.80149948037854e-10
