"height","width","timesteps","years","TOTALN","TOTALP","lossSAV","lossFP","minthresholdtomoveSAV","maxthresholdtomoveSAV","maxamounttomoveSAV","minthresholdtomoveFP","maxthresholdtomoveFP","maxamounttomoveFP","numbFPspecies","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","halfsatBSAV","halfsatB01","halfsatB02","halfsatB03","halfsatB04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","halfsatPSAV","halfsatP01","halfsatP02","halfsatP03","halfsatP04","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","lightlimitation","shadingbyFP","lightattenuation","wind_avg","wind_std","prob_up","prob_down","prob_left","prob_right","wind_direction","lightlimitation_FP","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV"
20,20,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,0,0,3.17659551482336e-13,1.91759470467989e-12,NA,1.14285714285714,1,99.9055945352039,100,1
20,20,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,0,0,6.58224415589465e-13,4.0048922016508e-12,NA,1.14285714285714,1,99.9030514114938,100,1
20,20,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,0,0,2.43819852275711e-12,1.44421262552596e-11,NA,1.14285714285714,1,99.9035816342277,100,1
20,20,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,0,0,3.89414947537512e-12,2.21776448449301e-11,NA,1.14285714285714,1,99.9027380933556,100,1
20,20,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,0,0,1.22589019176209e-11,7.15687524517717e-11,NA,1.14285714285714,1,99.9041325872033,100,1
20,20,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,0,0,4.52104798200381e-11,2.59582893983677e-10,NA,1.14285714285714,1,99.9061020815617,100,1
20,20,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,0,0,6.12405781862074e-11,3.53951763183036e-10,NA,1.14285714285714,1,99.9059625922755,100,1
20,20,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,0,0,2.53191828714445e-10,1.44796671658613e-09,NA,1.14285714285714,1,99.904920228498,100,1
20,20,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,0,0,6.78323906000719e-10,3.80964579737636e-09,NA,1.14285714285714,1,99.907216299936,100,1
20,20,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,0,0,1.20350633825176e-09,6.85956414808543e-09,NA,1.14285714285714,1,99.9062193307385,100,1
20,20,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,0,0,4.5994253575778e-09,2.59948177588229e-08,NA,1.14285714285714,1,99.9055210573993,100,1
20,20,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,0,0,1.57102929194546e-11,9.48373010373357e-11,NA,1.14285714285714,1,99.903892876935,100,1
20,20,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,0,0,3.93280880956701e-11,2.39287315374222e-10,NA,1.14285714285714,1,99.9020501548571,100,1
20,20,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,0,0,1.71937230024146e-10,1.01845752187057e-09,NA,1.14285714285714,1,99.9051286571987,100,1
20,20,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,0,0,4.08191452662027e-10,2.32470958914089e-09,NA,1.14285714285714,1,99.9012775393328,100,1
20,20,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,0,0,1.33473508356041e-09,7.79231463275615e-09,NA,1.14285714285714,1,99.9054252128165,100,1
20,20,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,0,0,5.64800556852644e-09,3.24286509629757e-08,NA,1.14285714285714,1,99.9054003257317,100,1
20,20,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,0,0,1.14777985672384e-08,6.63377114917803e-08,NA,1.14285714285714,1,99.9072937969486,100,1
20,20,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,0.142857142857143,0.142857142857143,4.21774571459915e-06,2.41225457266237e-05,NA,1.14285714285714,1,99.9073998185187,100,1
20,20,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,1.14285714285714,1,99.8305930211801,100,1,0.142857142857143,0.142857142857143,0.00295382007295091,0.00510761035647557,NA
20,20,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,1.14285714285714,1,99.8398246087597,100,1,0,0,0.00123193721170613,0.00227403913149336,NA
20,20,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,1.14285714285714,1,99.8433849181554,100,1,0,0,0.00133317337318553,0.00221311567837956,NA
20,20,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,0,0,3.07738509736506e-11,1.85770499877311e-10,NA,1.14285714285714,1,99.9059086637363,100,1
20,20,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,0,0,7.24757098583333e-11,4.40970280570259e-10,NA,1.14285714285714,1,99.9056497282958,100,1
20,20,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,0,0,2.84235891801877e-10,1.68361090626372e-09,NA,1.14285714285714,1,99.9037912535176,100,1
20,20,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,0,0,6.23175329536937e-10,3.54948227018742e-09,NA,1.14285714285714,1,99.9033834165446,100,1
20,20,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,0,0,2.14226550494159e-09,1.25065284524513e-08,NA,1.14285714285714,1,99.9059264163899,100,1
20,20,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,0,0,1.16341078807095e-08,6.68046916186372e-08,NA,1.14285714285714,1,99.9069164102607,100,1
20,20,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,1.14285714285714,1,99.7934484574389,100,1,0.142857142857143,0.142857142857143,0.00799623819435947,0.0139426959149012,NA
20,20,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,1.14285714285714,1,99.8057329994069,100,1,0.142857142857143,0.142857142857143,0.00285612243255972,0.00542692790489557,NA
20,20,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,1.14285714285714,1,99.8205080182599,100,1,0,0.142857142857143,0.00196042287968127,0.00327256240577105,NA
20,20,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,1.14285714285714,1,99.8287420912124,100,1,0,0,0.0013144203604599,0.00221815552335581,NA
20,20,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,1.14285714285714,1,99.8486497338675,100,1,0,0,0.00111874560485443,0.00184032568872922,NA
20,20,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,0,0,4.21699756209325e-11,2.54564742567394e-10,NA,1,1,99.9063107184004,100,1
20,20,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,0,0,4.3928059632372e-10,2.67275323261255e-09,NA,1,0.857142857142857,99.9057641756823,100,1
20,20,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,0.285714285714286,0.285714285714286,0.0129445816716203,0.0767193561366487,NA,0.714285714285714,0.571428571428571,99.8633579864882,100,1
20,20,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,1,1,99.2491307441125,100,2,0,0,0.00229751038228136,0.0033236237292496,NA
20,20,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,1.14285714285714,1,99.5738138394363,100,1,0,0,4.26035271745804e-05,7.32970620824042e-05,NA
20,20,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,1.14285714285714,1,99.7211509733868,100,1,0,0,2.28254331398123e-05,4.08035029322984e-05,NA
20,20,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,1.14285714285714,1,99.77916642175,100,1,0,0,0.0010518158693362,0.00180547806575157,NA
20,20,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,1.14285714285714,1,99.8160904442569,100,1,0,0,8.15755076296782e-06,1.37023745043719e-05,NA
20,20,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,1.14285714285714,1,99.8278299018243,100,1,0,0,4.37961265557143e-06,7.96163594036739e-06,NA
20,20,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,1.14285714285714,1,99.8389101769692,100,1,0,0,1.24720908919212e-05,2.28552202167285e-05,NA
20,20,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.01,1.14285714285714,1,99.8505874327549,100,1,0,0,8.07253139652558e-06,1.5264774948179e-05,NA
20,20,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,0,0,3.10774201027944e-13,1.87603035848096e-12,NA,1.14285714285714,1,99.9034568252515,100,1
20,20,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,0,0,6.30998923416186e-13,3.83924176585949e-12,NA,1.14285714285714,1,99.9071440533336,100,1
20,20,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,0,0,2.20641672746155e-12,1.30692554636782e-11,NA,1.14285714285714,1,99.904724340637,100,1
20,20,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,0,0,3.52318589454314e-12,2.00645983090989e-11,NA,1.14285714285714,1,99.9060934068132,100,1
20,20,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,0,0,1.05726920114785e-11,6.17243529323319e-11,NA,1.14285714285714,1,99.9050130701076,100,1
20,20,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,0,0,3.77044433705474e-11,2.1649034187613e-10,NA,1.14285714285714,1,99.9064656859657,100,1
20,20,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,0,0,4.80339216606354e-11,2.7761732799804e-10,NA,1.14285714285714,1,99.9066034885299,100,1
20,20,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,0,0,2.06967479098745e-10,1.18365322379535e-09,NA,1.14285714285714,1,99.9075681003541,100,1
20,20,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,0,0,5.7745999590127e-10,3.24251292352924e-09,NA,1.14285714285714,1,99.9071678902701,100,1
20,20,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,0,0,8.851489107907e-10,5.04510398394889e-09,NA,1.14285714285714,1,99.9061315375497,100,1
20,20,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.01,0.02,0,0.2,0.02,0.25,0.25,0.25,0.25,"all",0.02,0,0,3.67321047734464e-09,2.07579944110767e-08,NA,1.14285714285714,1,99.9034357927304,100,1
