"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,82.4912741859833,88.2406383088945,23.9177702054659,50,32996.5096743933,9567.10808218638,135,0.9,17,0,0,NA
2,83.9953968013458,88.0056691025208,6.70428475072353,9.75552260023864,33598.1587205383,2681.71390028941,141,0.94,11,0,0,NA
3,84.0618741051802,88.0680017979649,4.90631551175636,7.91015927717541,33624.7496420721,1962.52620470254,141,0.94,11,0,0,NA
4,84.0950163439077,88.0792224332692,4.21317172823856,7.07132654782243,33638.0065375631,1685.26869129542,141,0.94,11,0,0,NA
5,84.1150174954117,88.086317034667,3.87008962690874,6.62507494170636,33646.0069981647,1548.0358507635,141,0.94,11,0,0,NA
6,84.1226117745138,88.1012857984406,3.68285493942965,6.37480274404743,33649.0447098055,1473.14197577186,141,0.94,11,0,0,NA
7,84.1327506987348,88.1065625082437,3.57067066844344,6.21511254583352,33653.1002794939,1428.26826737738,141,0.94,11,0,0,NA
8,84.1338912288001,88.1011722971769,3.50153659718189,6.12218742747229,33653.55649152,1400.61463887276,141,0.94,11,0,0,NA
9,84.1367733602906,88.1029930042298,3.45962658625456,6.06248553376721,33654.7093441162,1383.85063450182,141,0.94,11,0,0,NA
10,84.1336452095369,88.0973230395773,3.43549730430451,6.02676501186767,33653.4580838148,1374.1989217218,141,0.94,11,0,0,NA
11,8.78654942391412,8.78654942391412,0.602676501186767,0.602676501186767,3514.61976956565,241.070600474707,0,0,NA,0,0,NA
