"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,11.4195572206242,12.3410213039171,0,0,NA,4567.82288824969
2,11.7245927028925,12.5839730814687,0,0,NA,4689.83708115698
3,11.7992351965377,12.6809764757498,0,0,NA,4719.69407861509
4,11.8999702590181,12.7498230828477,0,0,NA,4759.98810360724
5,11.9494523779726,12.7695090647505,0,0,NA,4779.78095118905
6,11.9599257706706,12.7735996384042,0,0,NA,4783.97030826824
7,11.9617299307741,12.7743136321979,0,0,NA,4784.69197230965
8,11.9619971159335,12.7744219335808,0,0,NA,4784.79884637341
9,11.9620316737894,12.7744367989482,0,0,NA,4784.81266951578
10,11.9620358206529,12.7744387089298,0,0,NA,4784.81432826116
11,1.27744387089298,1.27744387089298,0,0,NA,510.977548357191
