"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,71.5526315789474,58,0.773333333333333,19
2,68.0526315789474,47,0.626666666666667,20
3,69.0131578947368,53,0.706666666666667,23
4,67.9078947368421,47,0.626666666666667,18
5,72.2236842105263,57,0.76,20
6,77.3815789473684,61,0.813333333333333,13
7,67.6052631578947,52,0.693333333333333,22
8,69.5921052631579,54,0.72,19
9,70.1052631578947,53,0.706666666666667,19
10,67.8815789473684,34,0.453333333333333,16
11,5,0,0,NA
