"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,89.4697713703629,99,47.2632725072986,75,35787.9085481452,18905.3090029194,151,1.00666666666667,1,2,0.0133333333333333,1
2,85.6133432313932,89.2727740090124,37.3170841370439,45.2717296932378,34245.3372925573,14926.8336548176,142,0.946666666666667,10,0,0,NA
3,85.6076666349128,89.2747704699141,37.325661396274,45.2745221281504,34243.0666539651,14930.2645585096,142,0.946666666666667,10,0,0,NA
4,85.6052832240483,89.2667142070599,37.3274915229904,45.2741344297689,34242.1132896193,14930.9966091962,142,0.946666666666667,10,0,0,NA
5,85.6080227067264,89.278536711474,37.3260951073381,45.2712862631905,34243.2090826906,14930.4380429352,142,0.946666666666667,10,0,0,NA
6,85.610578237283,89.2800000240673,37.3244152137633,45.2698958591483,34244.2312949132,14929.7660855053,142,0.946666666666667,10,0,0,NA
7,85.6053684912992,89.275998187234,37.3265665525749,45.2752040254125,34242.1473965197,14930.62662103,142,0.946666666666667,10,0,0,NA
8,85.6058096864421,89.2626029592597,37.3282593384928,45.271818149447,34242.3238745768,14931.3037353971,142,0.946666666666667,10,0,0,NA
9,85.6057451804414,89.278346895536,37.3266405762494,45.2738233826855,34242.2980721765,14930.6562304998,142,0.946666666666667,10,0,0,NA
10,85.6062873097957,89.2788708593129,37.3265349003588,45.2742254026155,34242.5149239183,14930.6139601435,142,0.946666666666667,10,0,0,NA
11,8.91391723570284,8.91391723570284,4.52742254026156,4.52742254026156,3565.56689428113,1810.96901610462,0,0,NA,0,0,NA
