"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,33.695430669621,84.0694157349894,71.8764643508001,81.5968424124067,13478.1722678484,28750.58574032,36,0.24,12,93,0.62,59
2,0.0289741470836695,0.188911666576846,77.7214692496362,81.7074242168337,11.5896588334678,31088.5876998545,0,0,NA,138,0.92,14
3,7.8874648007339e-06,5.14127225111622e-05,77.7315174646858,81.7036275345824,0.00315498592029356,31092.6069858743,0,0,NA,138,0.92,14
4,2.14621435133252e-09,1.3989285315188e-08,77.7340239643014,81.7093816443348,8.58485740533007e-07,31093.6095857206,0,0,NA,138,0.92,14
5,5.84018763019986e-13,3.80674052423903e-12,77.7326886702485,81.7105346494661,2.33607505207995e-10,31093.0754680994,0,0,NA,138,0.92,14
6,1.58903497748298e-16,1.03574460212563e-15,77.7323032154017,81.7087227298068,6.35613990993192e-14,31092.9212861607,0,0,NA,138,0.92,14
7,4.32379630101436e-20,2.81831144806667e-19,77.7326243676739,81.7085358421617,1.72951852040574e-17,31093.0497470696,0,0,NA,138,0.92,14
8,1.17658974340623e-23,7.66923780907806e-23,77.733562180518,81.7078594993161,4.7063589736249e-21,31093.4248722072,0,0,NA,138,0.92,14
9,3.20170424019857e-27,2.08692766552106e-26,77.7342229553449,81.7079916718097,1.28068169607943e-24,31093.689182138,0,0,NA,138,0.92,14
10,8.71183433926003e-31,5.67847858769486e-30,77.7338943570298,81.7075936056141,3.48473373570401e-28,31093.5577428119,0,0,NA,138,0.92,14
11,3.51909873856303e-34,3.51909873856303e-34,8.17063207866544,8.17063207866544,1.40763949542521e-31,3268.25283146617,0,0,NA,0,0,NA
